,FIPS,Median_Household_Income_2018,transit_scores - population weighted averages aggregated from town/city level to county,Test Date,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed
1146,36031,54376.0,27469715.0,2020-03-23,0.0,3.0,11.0,44.0
1147,36031,54376.0,27469715.0,2020-03-22,0.0,3.0,2.0,33.0
1148,36031,54376.0,27469715.0,2020-03-21,1.0,3.0,8.0,31.0
1149,36031,54376.0,27469715.0,2020-03-20,1.0,2.0,5.0,23.0
1150,36031,54376.0,27469715.0,2020-03-19,0.0,1.0,10.0,18.0
1151,36031,54376.0,27469715.0,2020-03-18,0.0,1.0,1.0,8.0
1152,36031,54376.0,27469715.0,2020-03-17,1.0,1.0,2.0,7.0
1153,36031,54376.0,27469715.0,2020-03-16,0.0,0.0,0.0,5.0
1154,36031,54376.0,27469715.0,2020-03-15,0.0,0.0,2.0,5.0
1155,36031,54376.0,27469715.0,2020-03-14,0.0,0.0,1.0,3.0
1156,36031,54376.0,27469715.0,2020-03-13,0.0,0.0,2.0,2.0
1157,36031,54376.0,27469715.0,2020-03-12,0.0,0.0,0.0,0.0
1158,36031,54376.0,27469715.0,2020-03-11,0.0,0.0,0.0,0.0
1159,36031,54376.0,27469715.0,2020-03-10,0.0,0.0,0.0,0.0
1160,36031,54376.0,27469715.0,2020-03-09,0.0,0.0,0.0,0.0
1161,36031,54376.0,27469715.0,2020-03-08,0.0,0.0,0.0,0.0
1162,36031,54376.0,27469715.0,2020-03-07,0.0,0.0,0.0,0.0
1163,36031,54376.0,27469715.0,2020-03-06,0.0,0.0,0.0,0.0
1164,36031,54376.0,27469715.0,2020-03-05,0.0,0.0,0.0,0.0
1165,36031,54376.0,27469715.0,2020-03-04,0.0,0.0,0.0,0.0
1166,36031,54376.0,27469715.0,2020-03-03,0.0,0.0,0.0,0.0
1167,36031,54376.0,27469715.0,2020-03-02,0.0,0.0,0.0,0.0
1168,36033,48722.0,0.0,2020-05-13,0.0,17.0,56.0,875.0
1169,36033,48722.0,0.0,2020-05-12,0.0,17.0,52.0,819.0
1170,36033,48722.0,0.0,2020-05-11,0.0,17.0,91.0,767.0
1171,36033,48722.0,0.0,2020-05-10,0.0,17.0,53.0,676.0
1172,36033,48722.0,0.0,2020-05-09,0.0,17.0,50.0,623.0
1173,36033,48722.0,0.0,2020-05-08,0.0,17.0,24.0,573.0
1174,36033,48722.0,0.0,2020-05-07,1.0,17.0,82.0,549.0
1175,36033,48722.0,0.0,2020-05-06,0.0,16.0,18.0,467.0
1176,36033,48722.0,0.0,2020-05-05,0.0,16.0,15.0,449.0
1177,36033,48722.0,0.0,2020-05-04,0.0,16.0,11.0,434.0
1178,36033,48722.0,0.0,2020-05-03,1.0,16.0,15.0,423.0
1179,36033,48722.0,0.0,2020-05-02,0.0,15.0,9.0,408.0
1180,36033,48722.0,0.0,2020-05-01,0.0,15.0,9.0,399.0
1181,36033,48722.0,0.0,2020-04-30,0.0,15.0,16.0,390.0
1182,36033,48722.0,0.0,2020-04-29,0.0,15.0,14.0,374.0
1183,36033,48722.0,0.0,2020-04-28,1.0,15.0,17.0,360.0
1184,36033,48722.0,0.0,2020-04-27,0.0,14.0,13.0,343.0
1185,36033,48722.0,0.0,2020-04-26,0.0,14.0,17.0,330.0
1186,36033,48722.0,0.0,2020-04-25,0.0,14.0,3.0,313.0
1187,36033,48722.0,0.0,2020-04-24,1.0,14.0,35.0,310.0
1188,36033,48722.0,0.0,2020-04-23,0.0,13.0,9.0,275.0
1189,36033,48722.0,0.0,2020-04-22,0.0,13.0,8.0,266.0
1190,36033,48722.0,0.0,2020-04-21,0.0,13.0,2.0,258.0
1191,36033,48722.0,0.0,2020-04-20,0.0,13.0,3.0,256.0
1192,36033,48722.0,0.0,2020-04-19,0.0,13.0,5.0,253.0
1193,36033,48722.0,0.0,2020-04-18,0.0,13.0,9.0,248.0
1194,36033,48722.0,0.0,2020-04-17,0.0,13.0,9.0,239.0
1195,36033,48722.0,0.0,2020-04-16,0.0,13.0,3.0,230.0
1196,36033,48722.0,0.0,2020-04-15,0.0,13.0,11.0,227.0
1197,36033,48722.0,0.0,2020-04-14,0.0,13.0,4.0,216.0
1198,36033,48722.0,0.0,2020-04-13,1.0,13.0,13.0,212.0
1199,36033,48722.0,0.0,2020-04-12,0.0,12.0,6.0,199.0
1200,36033,48722.0,0.0,2020-04-11,1.0,12.0,8.0,193.0
1201,36033,48722.0,0.0,2020-04-10,0.0,11.0,5.0,185.0
1202,36033,48722.0,0.0,2020-04-09,0.0,11.0,6.0,180.0
1203,36033,48722.0,0.0,2020-04-08,1.0,11.0,5.0,174.0
1204,36033,48722.0,0.0,2020-04-07,0.0,10.0,7.0,169.0
1205,36033,48722.0,0.0,2020-04-06,0.0,10.0,5.0,162.0
1206,36033,48722.0,0.0,2020-04-05,0.0,10.0,5.0,157.0
1207,36033,48722.0,0.0,2020-04-04,0.0,10.0,6.0,152.0
1208,36033,48722.0,0.0,2020-04-03,0.0,10.0,4.0,146.0
1209,36033,48722.0,0.0,2020-04-02,1.0,10.0,19.0,142.0
1210,36033,48722.0,0.0,2020-04-01,0.0,9.0,8.0,123.0
1211,36033,48722.0,0.0,2020-03-31,0.0,9.0,9.0,115.0
1212,36033,48722.0,0.0,2020-03-30,3.0,9.0,10.0,106.0
1213,36033,48722.0,0.0,2020-03-29,0.0,6.0,14.0,96.0
1214,36033,48722.0,0.0,2020-03-28,2.0,6.0,9.0,82.0
1215,36033,48722.0,0.0,2020-03-27,2.0,4.0,10.0,73.0
1216,36033,48722.0,0.0,2020-03-26,1.0,2.0,11.0,63.0
1217,36033,48722.0,0.0,2020-03-25,0.0,1.0,5.0,52.0
1218,36033,48722.0,0.0,2020-03-24,1.0,1.0,4.0,47.0
1219,36033,48722.0,0.0,2020-03-23,0.0,0.0,3.0,43.0
1220,36033,48722.0,0.0,2020-03-22,0.0,0.0,8.0,40.0
1221,36033,48722.0,0.0,2020-03-21,0.0,0.0,10.0,32.0
1222,36033,48722.0,0.0,2020-03-20,0.0,0.0,5.0,22.0
1223,36033,48722.0,0.0,2020-03-19,0.0,0.0,6.0,17.0
1224,36033,48722.0,0.0,2020-03-18,0.0,0.0,5.0,11.0
1225,36033,48722.0,0.0,2020-03-17,0.0,0.0,1.0,6.0
1226,36033,48722.0,0.0,2020-03-16,0.0,0.0,3.0,5.0
1227,36033,48722.0,0.0,2020-03-15,0.0,0.0,0.0,2.0
1228,36033,48722.0,0.0,2020-03-14,0.0,0.0,1.0,2.0
1229,36033,48722.0,0.0,2020-03-13,0.0,0.0,0.0,1.0
1230,36033,48722.0,0.0,2020-03-12,0.0,0.0,1.0,1.0
1231,36033,48722.0,0.0,2020-03-11,0.0,0.0,0.0,0.0
1232,36033,48722.0,0.0,2020-03-10,0.0,0.0,0.0,0.0
1233,36033,48722.0,0.0,2020-03-09,0.0,0.0,0.0,0.0
1234,36033,48722.0,0.0,2020-03-08,0.0,0.0,0.0,0.0
1235,36033,48722.0,0.0,2020-03-07,0.0,0.0,0.0,0.0
1236,36033,48722.0,0.0,2020-03-06,0.0,0.0,0.0,0.0
1237,36033,48722.0,0.0,2020-03-05,0.0,0.0,0.0,0.0
1238,36033,48722.0,0.0,2020-03-04,0.0,0.0,0.0,0.0
1239,36033,48722.0,0.0,2020-03-03,0.0,0.0,0.0,0.0
1240,36033,48722.0,0.0,2020-03-02,0.0,0.0,0.0,0.0
1241,36035,51388.0,133527376.0,2020-05-13,4.0,144.0,81.0,1455.0
1242,36035,51388.0,133527376.0,2020-05-12,5.0,140.0,61.0,1374.0
1243,36035,51388.0,133527376.0,2020-05-11,26.0,135.0,100.0,1313.0
1244,36035,51388.0,133527376.0,2020-05-10,2.0,109.0,59.0,1213.0
1245,36035,51388.0,133527376.0,2020-05-09,3.0,107.0,31.0,1154.0
1246,36035,51388.0,133527376.0,2020-05-08,1.0,104.0,30.0,1123.0
1247,36035,51388.0,133527376.0,2020-05-07,2.0,103.0,27.0,1093.0
1248,36035,51388.0,133527376.0,2020-05-06,1.0,101.0,30.0,1066.0
1249,36035,51388.0,133527376.0,2020-05-05,3.0,100.0,50.0,1036.0
1250,36035,51388.0,133527376.0,2020-05-04,13.0,97.0,63.0,986.0
1251,36035,51388.0,133527376.0,2020-05-03,2.0,84.0,25.0,923.0
1252,36035,51388.0,133527376.0,2020-05-02,3.0,82.0,36.0,898.0
1253,36035,51388.0,133527376.0,2020-05-01,4.0,79.0,34.0,862.0
1254,36035,51388.0,133527376.0,2020-04-30,4.0,75.0,37.0,828.0
1255,36035,51388.0,133527376.0,2020-04-29,4.0,71.0,27.0,791.0
1256,36035,51388.0,133527376.0,2020-04-28,1.0,67.0,27.0,764.0
1257,36035,51388.0,133527376.0,2020-04-27,4.0,66.0,16.0,737.0
1258,36035,51388.0,133527376.0,2020-04-26,0.0,62.0,9.0,721.0
1259,36035,51388.0,133527376.0,2020-04-25,1.0,62.0,29.0,712.0
1260,36035,51388.0,133527376.0,2020-04-24,32.0,61.0,202.0,683.0
1261,36035,51388.0,133527376.0,2020-04-23,1.0,29.0,16.0,481.0
1262,36035,51388.0,133527376.0,2020-04-22,0.0,28.0,5.0,465.0
1263,36035,51388.0,133527376.0,2020-04-21,1.0,28.0,7.0,460.0
1264,36035,51388.0,133527376.0,2020-04-20,0.0,27.0,4.0,453.0
1265,36035,51388.0,133527376.0,2020-04-19,0.0,27.0,3.0,449.0
1266,36035,51388.0,133527376.0,2020-04-18,0.0,27.0,17.0,446.0
1267,36035,51388.0,133527376.0,2020-04-17,0.0,27.0,7.0,429.0
1268,36035,51388.0,133527376.0,2020-04-16,2.0,27.0,16.0,422.0
1269,36035,51388.0,133527376.0,2020-04-15,1.0,25.0,13.0,406.0
1270,36035,51388.0,133527376.0,2020-04-14,2.0,24.0,9.0,393.0
1271,36035,51388.0,133527376.0,2020-04-13,1.0,22.0,75.0,384.0
1272,36035,51388.0,133527376.0,2020-04-12,0.0,21.0,7.0,309.0
1273,36035,51388.0,133527376.0,2020-04-11,0.0,21.0,11.0,302.0
1274,36035,51388.0,133527376.0,2020-04-10,3.0,21.0,17.0,291.0
1275,36035,51388.0,133527376.0,2020-04-09,3.0,18.0,24.0,274.0
1276,36035,51388.0,133527376.0,2020-04-08,1.0,15.0,21.0,250.0
1277,36035,51388.0,133527376.0,2020-04-07,1.0,14.0,6.0,229.0
1278,36035,51388.0,133527376.0,2020-04-06,2.0,13.0,18.0,223.0
1279,36035,51388.0,133527376.0,2020-04-05,2.0,11.0,20.0,205.0
1280,36035,51388.0,133527376.0,2020-04-04,0.0,9.0,12.0,185.0
1281,36035,51388.0,133527376.0,2020-04-03,3.0,9.0,24.0,173.0
1282,36035,51388.0,133527376.0,2020-04-02,0.0,6.0,10.0,149.0
1283,36035,51388.0,133527376.0,2020-04-01,4.0,6.0,10.0,139.0
1284,36035,51388.0,133527376.0,2020-03-31,1.0,2.0,5.0,129.0
1285,36035,51388.0,133527376.0,2020-03-30,0.0,1.0,5.0,124.0
1286,36035,51388.0,133527376.0,2020-03-29,0.0,1.0,12.0,119.0
1287,36035,51388.0,133527376.0,2020-03-28,0.0,1.0,10.0,107.0
1288,36035,51388.0,133527376.0,2020-03-27,0.0,1.0,10.0,97.0
1289,36035,51388.0,133527376.0,2020-03-26,0.0,1.0,5.0,87.0
1290,36035,51388.0,133527376.0,2020-03-25,0.0,1.0,2.0,82.0
1291,36035,51388.0,133527376.0,2020-03-24,0.0,1.0,4.0,80.0
1292,36035,51388.0,133527376.0,2020-03-23,0.0,1.0,11.0,76.0
1293,36035,51388.0,133527376.0,2020-03-22,0.0,1.0,11.0,65.0
1294,36035,51388.0,133527376.0,2020-03-21,0.0,1.0,11.0,54.0
1295,36035,51388.0,133527376.0,2020-03-20,0.0,1.0,13.0,43.0
1296,36035,51388.0,133527376.0,2020-03-19,0.0,1.0,6.0,30.0
1297,36035,51388.0,133527376.0,2020-03-18,1.0,1.0,12.0,24.0
1298,36035,51388.0,133527376.0,2020-03-17,0.0,0.0,0.0,12.0
1299,36035,51388.0,133527376.0,2020-03-16,0.0,0.0,1.0,12.0
1300,36035,51388.0,133527376.0,2020-03-15,0.0,0.0,1.0,11.0
1301,36035,51388.0,133527376.0,2020-03-14,0.0,0.0,4.0,10.0
1302,36035,51388.0,133527376.0,2020-03-13,0.0,0.0,1.0,6.0
1303,36035,51388.0,133527376.0,2020-03-12,0.0,0.0,1.0,5.0
1304,36035,51388.0,133527376.0,2020-03-11,0.0,0.0,2.0,4.0
1305,36035,51388.0,133527376.0,2020-03-10,0.0,0.0,1.0,2.0
1306,36035,51388.0,133527376.0,2020-03-09,0.0,0.0,1.0,1.0
1307,36035,51388.0,133527376.0,2020-03-08,0.0,0.0,0.0,0.0
1308,36035,51388.0,133527376.0,2020-03-07,0.0,0.0,0.0,0.0
1309,36035,51388.0,133527376.0,2020-03-06,0.0,0.0,0.0,0.0
1310,36035,51388.0,133527376.0,2020-03-05,0.0,0.0,0.0,0.0
1311,36035,51388.0,133527376.0,2020-03-04,0.0,0.0,0.0,0.0
1312,36035,51388.0,133527376.0,2020-03-03,0.0,0.0,0.0,0.0
1313,36035,51388.0,133527376.0,2020-03-02,0.0,0.0,0.0,0.0
1314,36037,58925.0,0.0,2020-05-13,1.0,175.0,77.0,2057.0
1315,36037,58925.0,0.0,2020-05-12,0.0,174.0,96.0,1980.0
1316,36037,58925.0,0.0,2020-05-11,1.0,174.0,77.0,1884.0
1317,36037,58925.0,0.0,2020-05-10,1.0,173.0,182.0,1807.0
1318,36037,58925.0,0.0,2020-05-09,2.0,172.0,149.0,1625.0
1319,36037,58925.0,0.0,2020-05-08,1.0,170.0,47.0,1476.0
1320,36037,58925.0,0.0,2020-05-07,1.0,169.0,62.0,1429.0
1321,36037,58925.0,0.0,2020-05-06,6.0,168.0,98.0,1367.0
1322,36037,58925.0,0.0,2020-05-05,3.0,162.0,59.0,1269.0
1323,36037,58925.0,0.0,2020-05-04,0.0,159.0,47.0,1210.0
1324,36037,58925.0,0.0,2020-05-03,4.0,159.0,48.0,1163.0
1325,36037,58925.0,0.0,2020-05-02,0.0,155.0,25.0,1115.0
1326,36037,58925.0,0.0,2020-05-01,1.0,155.0,55.0,1090.0
1327,36037,58925.0,0.0,2020-04-30,1.0,154.0,29.0,1035.0
1328,36037,58925.0,0.0,2020-04-29,1.0,153.0,32.0,1006.0
1329,36037,58925.0,0.0,2020-04-28,3.0,152.0,26.0,974.0
1330,36037,58925.0,0.0,2020-04-27,1.0,149.0,28.0,948.0
1331,36037,58925.0,0.0,2020-04-26,4.0,148.0,20.0,920.0
1332,36037,58925.0,0.0,2020-04-25,3.0,144.0,37.0,900.0
1333,36037,58925.0,0.0,2020-04-24,14.0,141.0,145.0,863.0
1334,36037,58925.0,0.0,2020-04-23,1.0,127.0,19.0,718.0
1335,36037,58925.0,0.0,2020-04-22,4.0,126.0,25.0,699.0
1336,36037,58925.0,0.0,2020-04-21,1.0,122.0,17.0,674.0
1337,36037,58925.0,0.0,2020-04-20,2.0,121.0,8.0,657.0
1338,36037,58925.0,0.0,2020-04-19,2.0,119.0,14.0,649.0
1339,36037,58925.0,0.0,2020-04-18,30.0,117.0,56.0,635.0
1340,36037,58925.0,0.0,2020-04-17,4.0,87.0,13.0,579.0
1341,36037,58925.0,0.0,2020-04-16,5.0,83.0,21.0,566.0
1342,36037,58925.0,0.0,2020-04-15,2.0,78.0,12.0,545.0
1343,36037,58925.0,0.0,2020-04-14,0.0,76.0,15.0,533.0
1344,36037,58925.0,0.0,2020-04-13,5.0,76.0,34.0,518.0
1345,36037,58925.0,0.0,2020-04-12,2.0,71.0,7.0,484.0
1346,36037,58925.0,0.0,2020-04-11,2.0,69.0,19.0,477.0
1347,36037,58925.0,0.0,2020-04-10,2.0,67.0,18.0,458.0
1348,36037,58925.0,0.0,2020-04-09,9.0,65.0,32.0,440.0
1349,36037,58925.0,0.0,2020-04-08,9.0,56.0,43.0,408.0
1350,36037,58925.0,0.0,2020-04-07,14.0,47.0,31.0,365.0
1351,36037,58925.0,0.0,2020-04-06,10.0,33.0,37.0,334.0
1352,36037,58925.0,0.0,2020-04-05,1.0,23.0,11.0,297.0
1353,36037,58925.0,0.0,2020-04-04,2.0,22.0,12.0,286.0
1354,36037,58925.0,0.0,2020-04-03,4.0,20.0,30.0,274.0
1355,36037,58925.0,0.0,2020-04-02,2.0,16.0,23.0,244.0
1356,36037,58925.0,0.0,2020-04-01,1.0,14.0,39.0,221.0
1357,36037,58925.0,0.0,2020-03-31,3.0,13.0,28.0,182.0
1358,36037,58925.0,0.0,2020-03-30,1.0,10.0,24.0,154.0
1359,36037,58925.0,0.0,2020-03-29,0.0,9.0,12.0,130.0
1360,36037,58925.0,0.0,2020-03-28,2.0,9.0,6.0,118.0
1361,36037,58925.0,0.0,2020-03-27,1.0,7.0,19.0,112.0
1362,36037,58925.0,0.0,2020-03-26,2.0,6.0,21.0,93.0
1363,36037,58925.0,0.0,2020-03-25,2.0,4.0,19.0,72.0
1364,36037,58925.0,0.0,2020-03-24,1.0,2.0,7.0,53.0
1365,36037,58925.0,0.0,2020-03-23,0.0,1.0,8.0,46.0
1366,36037,58925.0,0.0,2020-03-22,0.0,1.0,2.0,38.0
1367,36037,58925.0,0.0,2020-03-21,0.0,1.0,6.0,36.0
1368,36037,58925.0,0.0,2020-03-20,0.0,1.0,6.0,30.0
1369,36037,58925.0,0.0,2020-03-19,0.0,1.0,6.0,24.0
1370,36037,58925.0,0.0,2020-03-18,1.0,1.0,9.0,18.0
1371,36037,58925.0,0.0,2020-03-17,0.0,0.0,5.0,9.0
1372,36037,58925.0,0.0,2020-03-16,0.0,0.0,3.0,4.0
1373,36037,58925.0,0.0,2020-03-15,0.0,0.0,0.0,1.0
1374,36037,58925.0,0.0,2020-03-14,0.0,0.0,0.0,1.0
1375,36037,58925.0,0.0,2020-03-13,0.0,0.0,0.0,1.0
1376,36037,58925.0,0.0,2020-03-12,0.0,0.0,0.0,1.0
1377,36037,58925.0,0.0,2020-03-11,0.0,0.0,0.0,1.0
1378,36037,58925.0,0.0,2020-03-10,0.0,0.0,1.0,1.0
1379,36037,58925.0,0.0,2020-03-09,0.0,0.0,0.0,0.0
1380,36037,58925.0,0.0,2020-03-08,0.0,0.0,0.0,0.0
1381,36037,58925.0,0.0,2020-03-07,0.0,0.0,0.0,0.0
1382,36037,58925.0,0.0,2020-03-06,0.0,0.0,0.0,0.0
1383,36037,58925.0,0.0,2020-03-05,0.0,0.0,0.0,0.0
1384,36037,58925.0,0.0,2020-03-04,0.0,0.0,0.0,0.0
1385,36037,58925.0,0.0,2020-03-03,0.0,0.0,0.0,0.0
1386,36037,58925.0,0.0,2020-03-02,0.0,0.0,0.0,0.0
1387,36039,54514.0,20296074.0,2020-05-13,1.0,207.0,46.0,1700.0
1388,36039,54514.0,20296074.0,2020-05-12,0.0,206.0,41.0,1654.0
1389,36039,54514.0,20296074.0,2020-05-11,0.0,206.0,28.0,1613.0
1390,36039,54514.0,20296074.0,2020-05-10,0.0,206.0,14.0,1585.0
1391,36039,54514.0,20296074.0,2020-05-09,2.0,206.0,44.0,1571.0
1392,36039,54514.0,20296074.0,2020-05-08,5.0,204.0,45.0,1527.0
1393,36039,54514.0,20296074.0,2020-05-07,1.0,199.0,34.0,1482.0
1394,36039,54514.0,20296074.0,2020-05-06,10.0,198.0,55.0,1448.0
1395,36039,54514.0,20296074.0,2020-05-05,22.0,188.0,84.0,1393.0
1396,36039,54514.0,20296074.0,2020-05-04,12.0,166.0,36.0,1309.0
1397,36039,54514.0,20296074.0,2020-05-03,3.0,154.0,34.0,1273.0
1398,36039,54514.0,20296074.0,2020-05-02,9.0,151.0,32.0,1239.0
1399,36039,54514.0,20296074.0,2020-05-01,3.0,142.0,36.0,1207.0
1400,36039,54514.0,20296074.0,2020-04-30,8.0,139.0,47.0,1171.0
1401,36039,54514.0,20296074.0,2020-04-29,17.0,131.0,59.0,1124.0
1402,36039,54514.0,20296074.0,2020-04-28,2.0,114.0,24.0,1065.0
1403,36039,54514.0,20296074.0,2020-04-27,1.0,112.0,20.0,1041.0
1404,36039,54514.0,20296074.0,2020-04-26,1.0,111.0,25.0,1021.0
1405,36039,54514.0,20296074.0,2020-04-25,3.0,110.0,36.0,996.0
1406,36039,54514.0,20296074.0,2020-04-24,17.0,107.0,212.0,960.0
1407,36039,54514.0,20296074.0,2020-04-23,1.0,90.0,31.0,748.0
1408,36039,54514.0,20296074.0,2020-04-22,2.0,89.0,25.0,717.0
1409,36039,54514.0,20296074.0,2020-04-21,0.0,87.0,15.0,692.0
1410,36039,54514.0,20296074.0,2020-04-20,1.0,87.0,16.0,677.0
1411,36039,54514.0,20296074.0,2020-04-19,1.0,86.0,8.0,661.0
1412,36039,54514.0,20296074.0,2020-04-18,3.0,85.0,24.0,653.0
1413,36039,54514.0,20296074.0,2020-04-17,5.0,82.0,28.0,629.0
1414,36039,54514.0,20296074.0,2020-04-16,3.0,77.0,16.0,601.0
1415,36039,54514.0,20296074.0,2020-04-15,1.0,74.0,16.0,585.0
1416,36039,54514.0,20296074.0,2020-04-14,7.0,73.0,25.0,569.0
1417,36039,54514.0,20296074.0,2020-04-13,21.0,66.0,93.0,544.0
1418,36039,54514.0,20296074.0,2020-04-12,1.0,45.0,14.0,451.0
1419,36039,54514.0,20296074.0,2020-04-11,7.0,44.0,40.0,437.0
1420,36039,54514.0,20296074.0,2020-04-10,3.0,37.0,27.0,397.0
1421,36039,54514.0,20296074.0,2020-04-09,6.0,34.0,36.0,370.0
1422,36039,54514.0,20296074.0,2020-04-08,3.0,28.0,29.0,334.0
1423,36039,54514.0,20296074.0,2020-04-07,1.0,25.0,6.0,305.0
1424,36039,54514.0,20296074.0,2020-04-06,0.0,24.0,13.0,299.0
1425,36039,54514.0,20296074.0,2020-04-05,0.0,24.0,12.0,286.0
1426,36039,54514.0,20296074.0,2020-04-04,0.0,24.0,7.0,274.0
1427,36039,54514.0,20296074.0,2020-04-03,1.0,24.0,10.0,267.0
1428,36039,54514.0,20296074.0,2020-04-02,2.0,23.0,16.0,257.0
1429,36039,54514.0,20296074.0,2020-04-01,3.0,21.0,11.0,241.0
1430,36039,54514.0,20296074.0,2020-03-31,2.0,18.0,9.0,230.0
1431,36039,54514.0,20296074.0,2020-03-30,6.0,16.0,15.0,221.0
1432,36039,54514.0,20296074.0,2020-03-29,3.0,10.0,13.0,206.0
1433,36039,54514.0,20296074.0,2020-03-28,0.0,7.0,6.0,193.0
1434,36039,54514.0,20296074.0,2020-03-27,1.0,7.0,6.0,187.0
1435,36039,54514.0,20296074.0,2020-03-26,1.0,6.0,11.0,181.0
1436,36039,54514.0,20296074.0,2020-03-25,1.0,5.0,11.0,170.0
1437,36039,54514.0,20296074.0,2020-03-24,0.0,4.0,3.0,159.0
1438,36039,54514.0,20296074.0,2020-03-23,0.0,4.0,8.0,156.0
1439,36039,54514.0,20296074.0,2020-03-22,2.0,4.0,32.0,148.0
1440,36039,54514.0,20296074.0,2020-03-21,0.0,2.0,23.0,116.0
1441,36039,54514.0,20296074.0,2020-03-20,0.0,2.0,24.0,93.0
1442,36039,54514.0,20296074.0,2020-03-19,0.0,2.0,21.0,69.0
1443,36039,54514.0,20296074.0,2020-03-18,0.0,2.0,16.0,48.0
1444,36039,54514.0,20296074.0,2020-03-17,0.0,2.0,8.0,32.0
1445,36039,54514.0,20296074.0,2020-03-16,0.0,2.0,9.0,24.0
1446,36039,54514.0,20296074.0,2020-03-15,0.0,2.0,3.0,15.0
1447,36039,54514.0,20296074.0,2020-03-14,2.0,2.0,8.0,12.0
1448,36039,54514.0,20296074.0,2020-03-13,0.0,0.0,1.0,4.0
1449,36039,54514.0,20296074.0,2020-03-12,0.0,0.0,0.0,3.0
1450,36039,54514.0,20296074.0,2020-03-11,0.0,0.0,3.0,3.0
1451,36039,54514.0,20296074.0,2020-03-10,0.0,0.0,0.0,0.0
1452,36039,54514.0,20296074.0,2020-03-09,0.0,0.0,0.0,0.0
1453,36039,54514.0,20296074.0,2020-03-08,0.0,0.0,0.0,0.0
1454,36039,54514.0,20296074.0,2020-03-07,0.0,0.0,0.0,0.0
1455,36039,54514.0,20296074.0,2020-03-06,0.0,0.0,0.0,0.0
1456,36039,54514.0,20296074.0,2020-03-05,0.0,0.0,0.0,0.0
1457,36039,54514.0,20296074.0,2020-03-04,0.0,0.0,0.0,0.0
1458,36039,54514.0,20296074.0,2020-03-03,0.0,0.0,0.0,0.0
1459,36039,54514.0,20296074.0,2020-03-02,0.0,0.0,0.0,0.0
1460,36041,59020.0,0.0,2020-05-13,0.0,5.0,45.0,112.0
1461,36041,59020.0,0.0,2020-05-12,0.0,5.0,6.0,67.0
1462,36041,59020.0,0.0,2020-05-11,0.0,5.0,0.0,61.0
1463,36041,59020.0,0.0,2020-05-10,0.0,5.0,0.0,61.0
1464,36041,59020.0,0.0,2020-05-09,0.0,5.0,1.0,61.0
1465,36041,59020.0,0.0,2020-05-08,0.0,5.0,3.0,60.0
1466,36041,59020.0,0.0,2020-05-07,0.0,5.0,4.0,57.0
1467,36041,59020.0,0.0,2020-05-06,0.0,5.0,0.0,53.0
1468,36041,59020.0,0.0,2020-05-05,2.0,5.0,6.0,53.0
1469,36041,59020.0,0.0,2020-05-04,0.0,3.0,1.0,47.0
1470,36041,59020.0,0.0,2020-05-03,0.0,3.0,2.0,46.0
1471,36041,59020.0,0.0,2020-05-02,0.0,3.0,1.0,44.0
1472,36041,59020.0,0.0,2020-05-01,0.0,3.0,3.0,43.0
1473,36041,59020.0,0.0,2020-04-30,0.0,3.0,2.0,40.0
1474,36041,59020.0,0.0,2020-04-29,0.0,3.0,0.0,38.0
1475,36041,59020.0,0.0,2020-04-28,0.0,3.0,2.0,38.0
1476,36041,59020.0,0.0,2020-04-27,0.0,3.0,1.0,36.0
1477,36041,59020.0,0.0,2020-04-26,0.0,3.0,2.0,35.0
1478,36041,59020.0,0.0,2020-04-25,0.0,3.0,1.0,33.0
1479,36041,59020.0,0.0,2020-04-24,0.0,3.0,3.0,32.0
1480,36041,59020.0,0.0,2020-04-23,0.0,3.0,0.0,29.0
1481,36041,59020.0,0.0,2020-04-22,0.0,3.0,0.0,29.0
1482,36041,59020.0,0.0,2020-04-21,0.0,3.0,1.0,29.0
1483,36041,59020.0,0.0,2020-04-20,0.0,3.0,0.0,28.0
1484,36041,59020.0,0.0,2020-04-19,0.0,3.0,0.0,28.0
1485,36041,59020.0,0.0,2020-04-18,0.0,3.0,1.0,28.0
1486,36041,59020.0,0.0,2020-04-17,0.0,3.0,1.0,27.0
1487,36041,59020.0,0.0,2020-04-16,0.0,3.0,6.0,26.0
1488,36041,59020.0,0.0,2020-04-15,0.0,3.0,0.0,20.0
1489,36041,59020.0,0.0,2020-04-14,0.0,3.0,0.0,20.0
1490,36041,59020.0,0.0,2020-04-13,0.0,3.0,0.0,20.0
1491,36041,59020.0,0.0,2020-04-12,0.0,3.0,1.0,20.0
1492,36041,59020.0,0.0,2020-04-11,0.0,3.0,0.0,19.0
1493,36041,59020.0,0.0,2020-04-10,0.0,3.0,1.0,19.0
1494,36041,59020.0,0.0,2020-04-09,0.0,3.0,0.0,18.0
1495,36041,59020.0,0.0,2020-04-08,1.0,3.0,1.0,18.0
1496,36041,59020.0,0.0,2020-04-07,0.0,2.0,0.0,17.0
1497,36041,59020.0,0.0,2020-04-06,0.0,2.0,0.0,17.0
1498,36041,59020.0,0.0,2020-04-05,0.0,2.0,0.0,17.0
1499,36041,59020.0,0.0,2020-04-04,0.0,2.0,0.0,17.0
1500,36041,59020.0,0.0,2020-04-03,0.0,2.0,0.0,17.0
1501,36041,59020.0,0.0,2020-04-02,0.0,2.0,0.0,17.0
