County FIPS,Test Date,POP_ESTIMATE_2018,sdi_score,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed,Rolling Avg New Cases,Per Capita Rate,sdi_quartile,sdi_quartile_label
36061,2020-05-04,1628701,81,154,23054,2246,77397,248.85714285714286,15.279486097027192,"(52.0, 100.0]",Q4
36061,2020-05-05,1628701,81,203,23257,2499,79896,236.14285714285714,14.498846451427067,"(52.0, 100.0]",Q4
36061,2020-05-06,1628701,81,272,23529,2966,82862,229.85714285714286,14.112912244613522,"(52.0, 100.0]",Q4
36061,2020-05-07,1628701,81,201,23730,3036,85898,222.14285714285714,13.639265718069625,"(52.0, 100.0]",Q4
36061,2020-05-08,1628701,81,151,23881,2633,88531,197.85714285714286,12.148156282653654,"(52.0, 100.0]",Q4
36061,2020-05-09,1628701,81,96,23977,2336,90867,176.57142857142858,10.841242718671419,"(52.0, 100.0]",Q4
36061,2020-05-10,1628701,81,85,24062,1496,92363,166.0,10.192171552666819,"(52.0, 100.0]",Q4
36061,2020-05-11,1628701,81,129,24191,1984,94347,162.42857142857142,9.97289075334094,"(52.0, 100.0]",Q4
36061,2020-05-12,1628701,81,157,24348,2825,97172,155.85714285714286,9.569414082581325,"(52.0, 100.0]",Q4
36061,2020-05-13,1628701,81,177,24525,3697,100869,142.28571428571428,8.736147045142987,"(52.0, 100.0]",Q4
36061,2020-05-14,1628701,81,307,24832,3933,104802,157.42857142857142,9.66589763428471,"(52.0, 100.0]",Q4
36061,2020-05-15,1628701,81,150,24982,3469,108271,157.28571428571428,9.657126402311675,"(52.0, 100.0]",Q4
36061,2020-05-16,1628701,81,148,25130,3096,111367,164.71428571428572,10.113230464909503,"(52.0, 100.0]",Q4
36061,2020-05-17,1628701,81,86,25216,2019,113386,164.85714285714286,10.122001696882538,"(52.0, 100.0]",Q4
36061,2020-05-18,1628701,81,77,25293,2830,116216,157.42857142857142,9.66589763428471,"(52.0, 100.0]",Q4
36061,2020-05-19,1628701,81,98,25391,3685,119901,149.0,9.148394947875637,"(52.0, 100.0]",Q4
36061,2020-05-20,1628701,81,131,25522,4219,124120,142.42857142857142,8.744918277116023,"(52.0, 100.0]",Q4
36061,2020-05-21,1628701,81,150,25672,4363,128483,120.0,7.367834857349507,"(52.0, 100.0]",Q4
36061,2020-05-22,1628701,81,134,25806,4582,133065,117.71428571428571,7.227495145780945,"(52.0, 100.0]",Q4
36061,2020-05-23,1628701,81,103,25909,4187,137252,111.28571428571429,6.832789706994365,"(52.0, 100.0]",Q4
36061,2020-05-24,1628701,81,100,26009,3356,140608,113.28571428571429,6.955586954616857,"(52.0, 100.0]",Q4
36061,2020-05-25,1628701,81,83,26092,3635,144243,114.14285714285714,7.008214346455068,"(52.0, 100.0]",Q4
36061,2020-05-26,1628701,81,121,26213,3599,147842,117.42857142857143,7.209952681834875,"(52.0, 100.0]",Q4
36061,2020-05-27,1628701,81,134,26347,6888,154730,117.85714285714286,7.236266377753981,"(52.0, 100.0]",Q4
36061,2020-05-28,1628701,81,133,26480,7418,162148,115.42857142857143,7.0871554342123835,"(52.0, 100.0]",Q4
36061,2020-05-29,1628701,81,96,26576,5678,167826,110.0,6.753848619237048,"(52.0, 100.0]",Q4
36061,2020-05-30,1628701,81,77,26653,4425,172251,106.28571428571429,6.525796587938136,"(52.0, 100.0]",Q4
36061,2020-05-31,1628701,81,68,26721,4385,176636,101.71428571428571,6.2451171648010115,"(52.0, 100.0]",Q4
36061,2020-06-01,1628701,81,93,26814,5161,181797,103.14285714285714,6.332829484531363,"(52.0, 100.0]",Q4
36061,2020-06-02,1628701,81,72,26886,4211,186008,96.14285714285714,5.903039117852641,"(52.0, 100.0]",Q4
36061,2020-06-03,1628701,81,82,26968,4377,190385,88.71428571428571,5.446935055254814,"(52.0, 100.0]",Q4
36061,2020-06-04,1628701,81,69,27037,4416,194801,79.57142857142857,4.8855762089805665,"(52.0, 100.0]",Q4
36061,2020-06-05,1628701,81,85,27122,5322,200123,78.0,4.78909265727718,"(52.0, 100.0]",Q4
36061,2020-06-06,1628701,81,56,27178,4711,204834,75.0,4.604896785843442,"(52.0, 100.0]",Q4
36061,2020-06-07,1628701,81,39,27217,4045,208879,70.85714285714286,4.350531058625424,"(52.0, 100.0]",Q4
36063,2020-03-02,210433,34,0,0,0,0,0.0,0.0,"(24.0, 37.5]",Q2
36063,2020-03-03,210433,34,0,0,0,0,0.0,0.0,"(24.0, 37.5]",Q2
36063,2020-03-04,210433,34,0,0,0,0,0.0,0.0,"(24.0, 37.5]",Q2
36063,2020-03-05,210433,34,0,0,0,0,0.0,0.0,"(24.0, 37.5]",Q2
36063,2020-03-06,210433,34,0,0,0,0,0.0,0.0,"(24.0, 37.5]",Q2
36063,2020-03-07,210433,34,0,0,0,0,0.0,0.0,"(24.0, 37.5]",Q2
36063,2020-03-08,210433,34,0,0,1,1,0.0,0.0,"(24.0, 37.5]",Q2
36063,2020-03-09,210433,34,0,0,0,1,0.0,0.0,"(24.0, 37.5]",Q2
36063,2020-03-10,210433,34,0,0,0,1,0.0,0.0,"(24.0, 37.5]",Q2
36063,2020-03-11,210433,34,0,0,1,2,0.0,0.0,"(24.0, 37.5]",Q2
36063,2020-03-12,210433,34,0,0,1,3,0.0,0.0,"(24.0, 37.5]",Q2
36063,2020-03-13,210433,34,0,0,0,3,0.0,0.0,"(24.0, 37.5]",Q2
36063,2020-03-14,210433,34,0,0,1,4,0.0,0.0,"(24.0, 37.5]",Q2
36063,2020-03-15,210433,34,0,0,0,4,0.0,0.0,"(24.0, 37.5]",Q2
36063,2020-03-16,210433,34,0,0,1,5,0.0,0.0,"(24.0, 37.5]",Q2
36063,2020-03-17,210433,34,0,0,1,6,0.0,0.0,"(24.0, 37.5]",Q2
36063,2020-03-18,210433,34,1,1,10,16,0.14285714285714285,0.0678872338735573,"(24.0, 37.5]",Q2
36063,2020-03-19,210433,34,2,3,4,20,0.42857142857142855,0.20366170162067193,"(24.0, 37.5]",Q2
36063,2020-03-20,210433,34,1,4,6,26,0.5714285714285714,0.2715489354942292,"(24.0, 37.5]",Q2
36063,2020-03-21,210433,34,2,6,9,35,0.8571428571428571,0.40732340324134386,"(24.0, 37.5]",Q2
36063,2020-03-22,210433,34,4,10,38,73,1.4285714285714286,0.6788723387355731,"(24.0, 37.5]",Q2
36063,2020-03-23,210433,34,1,11,15,88,1.5714285714285714,0.7467595726091304,"(24.0, 37.5]",Q2
36063,2020-03-24,210433,34,1,12,16,104,1.7142857142857142,0.8146468064826877,"(24.0, 37.5]",Q2
36063,2020-03-25,210433,34,2,14,10,114,1.8571428571428572,0.882534040356245,"(24.0, 37.5]",Q2
36063,2020-03-26,210433,34,9,23,55,169,2.857142857142857,1.3577446774711461,"(24.0, 37.5]",Q2
36063,2020-03-27,210433,34,10,33,57,226,4.142857142857143,1.9687297823331622,"(24.0, 37.5]",Q2
36063,2020-03-28,210433,34,5,38,18,244,4.571428571428571,2.1723914839538336,"(24.0, 37.5]",Q2
36063,2020-03-29,210433,34,3,41,6,250,4.428571428571429,2.104504250080277,"(24.0, 37.5]",Q2
36063,2020-03-30,210433,34,1,42,15,265,4.428571428571429,2.104504250080277,"(24.0, 37.5]",Q2
36063,2020-03-31,210433,34,4,46,13,278,4.857142857142857,2.3081659517009485,"(24.0, 37.5]",Q2
36063,2020-04-01,210433,34,30,76,89,367,8.857142857142858,4.209008500160554,"(24.0, 37.5]",Q2
36063,2020-04-02,210433,34,18,94,61,428,10.142857142857142,4.819993605022569,"(24.0, 37.5]",Q2
36063,2020-04-03,210433,34,7,101,47,475,9.714285714285714,4.616331903401897,"(24.0, 37.5]",Q2
36063,2020-04-04,210433,34,15,116,54,529,11.142857142857142,5.29520424213747,"(24.0, 37.5]",Q2
36063,2020-04-05,210433,34,4,120,44,573,11.285714285714286,5.363091476011028,"(24.0, 37.5]",Q2
36063,2020-04-06,210433,34,6,126,44,617,12.0,5.702527645378814,"(24.0, 37.5]",Q2
36063,2020-04-07,210433,34,8,134,39,656,12.571428571428571,5.974076580873043,"(24.0, 37.5]",Q2
36063,2020-04-08,210433,34,12,146,53,709,10.0,4.7521063711490115,"(24.0, 37.5]",Q2
36063,2020-04-09,210433,34,10,156,79,788,8.857142857142858,4.209008500160554,"(24.0, 37.5]",Q2
36063,2020-04-10,210433,34,11,167,46,834,9.428571428571429,4.480557435654783,"(24.0, 37.5]",Q2
36063,2020-04-11,210433,34,16,183,62,896,9.571428571428571,4.548444669528339,"(24.0, 37.5]",Q2
36063,2020-04-12,210433,34,6,189,29,925,9.857142857142858,4.684219137275455,"(24.0, 37.5]",Q2
36063,2020-04-13,210433,34,8,197,48,973,10.142857142857142,4.819993605022569,"(24.0, 37.5]",Q2
36063,2020-04-14,210433,34,7,204,57,1030,10.0,4.7521063711490115,"(24.0, 37.5]",Q2
36063,2020-04-15,210433,34,12,216,82,1112,10.0,4.7521063711490115,"(24.0, 37.5]",Q2
36063,2020-04-16,210433,34,11,227,56,1168,10.142857142857142,4.819993605022569,"(24.0, 37.5]",Q2
36063,2020-04-17,210433,34,7,234,53,1221,9.571428571428571,4.548444669528339,"(24.0, 37.5]",Q2
36063,2020-04-18,210433,34,12,246,69,1290,9.0,4.2768957340341105,"(24.0, 37.5]",Q2
36063,2020-04-19,210433,34,9,255,48,1338,9.428571428571429,4.480557435654783,"(24.0, 37.5]",Q2
36063,2020-04-20,210433,34,5,260,53,1391,9.0,4.2768957340341105,"(24.0, 37.5]",Q2
36063,2020-04-21,210433,34,8,268,49,1440,9.142857142857142,4.344782967907667,"(24.0, 37.5]",Q2
36063,2020-04-22,210433,34,27,295,195,1635,11.285714285714286,5.363091476011028,"(24.0, 37.5]",Q2
36063,2020-04-23,210433,34,37,332,192,1827,15.0,7.128159556723517,"(24.0, 37.5]",Q2
36063,2020-04-24,210433,34,12,344,107,1934,15.714285714285714,7.467595726091304,"(24.0, 37.5]",Q2
36063,2020-04-25,210433,34,24,368,142,2076,17.428571428571427,8.28224253257399,"(24.0, 37.5]",Q2
36063,2020-04-26,210433,34,10,378,95,2171,17.571428571428573,8.35012976644755,"(24.0, 37.5]",Q2
36063,2020-04-27,210433,34,8,386,89,2260,18.0,8.553791468068221,"(24.0, 37.5]",Q2
36063,2020-04-28,210433,34,15,401,130,2390,19.0,9.029002105183123,"(24.0, 37.5]",Q2
36063,2020-04-29,210433,34,19,420,154,2544,17.857142857142858,8.485904234194663,"(24.0, 37.5]",Q2
36063,2020-04-30,210433,34,20,440,239,2783,15.428571428571429,7.33182125834419,"(24.0, 37.5]",Q2
36063,2020-05-01,210433,34,17,457,269,3052,16.142857142857142,7.671257427711976,"(24.0, 37.5]",Q2
36063,2020-05-02,210433,34,17,474,184,3236,15.142857142857142,7.196046790597075,"(24.0, 37.5]",Q2
36063,2020-05-03,210433,34,19,493,318,3554,16.428571428571427,7.80703189545909,"(24.0, 37.5]",Q2
36063,2020-05-04,210433,34,15,508,198,3752,17.428571428571427,8.28224253257399,"(24.0, 37.5]",Q2
36063,2020-05-05,210433,34,41,549,353,4105,21.142857142857142,10.047310613286482,"(24.0, 37.5]",Q2
36063,2020-05-06,210433,34,39,588,282,4387,24.0,11.405055290757629,"(24.0, 37.5]",Q2
36063,2020-05-07,210433,34,17,605,257,4644,23.571428571428573,11.201393589136957,"(24.0, 37.5]",Q2
36063,2020-05-08,210433,34,22,627,273,4917,24.285714285714285,11.540829758504742,"(24.0, 37.5]",Q2
36063,2020-05-09,210433,34,16,643,359,5276,24.142857142857142,11.472942524631186,"(24.0, 37.5]",Q2
36063,2020-05-10,210433,34,12,655,176,5452,23.142857142857142,10.997731887516284,"(24.0, 37.5]",Q2
36063,2020-05-11,210433,34,16,671,186,5638,23.285714285714285,11.065619121389842,"(24.0, 37.5]",Q2
36063,2020-05-12,210433,34,19,690,343,5981,20.142857142857142,9.57209997617158,"(24.0, 37.5]",Q2
36063,2020-05-13,210433,34,20,710,330,6311,17.428571428571427,8.28224253257399,"(24.0, 37.5]",Q2
36063,2020-05-14,210433,34,33,743,530,6841,19.714285714285715,9.36843827455091,"(24.0, 37.5]",Q2
36063,2020-05-15,210433,34,27,770,383,7224,20.428571428571427,9.707874443918696,"(24.0, 37.5]",Q2
36063,2020-05-16,210433,34,22,792,421,7645,21.285714285714285,10.11519784716004,"(24.0, 37.5]",Q2
36063,2020-05-17,210433,34,26,818,325,7970,23.285714285714285,11.065619121389842,"(24.0, 37.5]",Q2
36063,2020-05-18,210433,34,27,845,271,8241,24.857142857142858,11.812378693998973,"(24.0, 37.5]",Q2
36063,2020-05-19,210433,34,13,858,370,8611,24.0,11.405055290757629,"(24.0, 37.5]",Q2
36063,2020-05-20,210433,34,22,880,540,9151,24.285714285714285,11.540829758504742,"(24.0, 37.5]",Q2
36063,2020-05-21,210433,34,17,897,655,9806,22.0,10.454634016527825,"(24.0, 37.5]",Q2
36063,2020-05-22,210433,34,30,927,501,10307,22.428571428571427,10.658295718148496,"(24.0, 37.5]",Q2
36063,2020-05-23,210433,34,14,941,355,10662,21.285714285714285,10.11519784716004,"(24.0, 37.5]",Q2
36063,2020-05-24,210433,34,14,955,501,11163,19.571428571428573,9.300551040677352,"(24.0, 37.5]",Q2
36063,2020-05-25,210433,34,10,965,366,11529,17.142857142857142,8.146468064826877,"(24.0, 37.5]",Q2
36063,2020-05-26,210433,34,7,972,247,11776,16.285714285714285,7.7391446615855335,"(24.0, 37.5]",Q2
36063,2020-05-27,210433,34,12,984,502,12278,14.857142857142858,7.06027232284996,"(24.0, 37.5]",Q2
36063,2020-05-28,210433,34,24,1008,583,12861,15.857142857142858,7.535482959964861,"(24.0, 37.5]",Q2
36063,2020-05-29,210433,34,12,1020,447,13308,13.285714285714286,6.31351275024083,"(24.0, 37.5]",Q2
36063,2020-05-30,210433,34,17,1037,495,13803,13.714285714285714,6.517174451861502,"(24.0, 37.5]",Q2
36063,2020-05-31,210433,34,9,1046,420,14223,13.0,6.177738282493716,"(24.0, 37.5]",Q2
36063,2020-06-01,210433,34,2,1048,485,14708,11.857142857142858,5.634640411505257,"(24.0, 37.5]",Q2
36063,2020-06-02,210433,34,19,1067,655,15363,13.571428571428571,6.449287217987944,"(24.0, 37.5]",Q2
36063,2020-06-03,210433,34,18,1085,739,16102,14.428571428571429,6.856610621229289,"(24.0, 37.5]",Q2
36063,2020-06-04,210433,34,14,1099,726,16828,13.0,6.177738282493716,"(24.0, 37.5]",Q2
36063,2020-06-05,210433,34,10,1109,999,17827,12.714285714285714,6.0419638147466,"(24.0, 37.5]",Q2
36063,2020-06-06,210433,34,3,1112,521,18348,10.714285714285714,5.091542540516798,"(24.0, 37.5]",Q2
36063,2020-06-07,210433,34,4,1116,419,18767,10.0,4.7521063711490115,"(24.0, 37.5]",Q2
36065,2020-03-02,229577,56,0,0,0,0,0.0,0.0,"(52.0, 100.0]",Q4
36065,2020-03-03,229577,56,0,0,0,0,0.0,0.0,"(52.0, 100.0]",Q4
36065,2020-03-04,229577,56,0,0,2,2,0.0,0.0,"(52.0, 100.0]",Q4
36065,2020-03-05,229577,56,0,0,0,2,0.0,0.0,"(52.0, 100.0]",Q4
36065,2020-03-06,229577,56,0,0,0,2,0.0,0.0,"(52.0, 100.0]",Q4
36065,2020-03-07,229577,56,0,0,0,2,0.0,0.0,"(52.0, 100.0]",Q4
36065,2020-03-08,229577,56,0,0,0,2,0.0,0.0,"(52.0, 100.0]",Q4
36065,2020-03-09,229577,56,0,0,0,2,0.0,0.0,"(52.0, 100.0]",Q4
36065,2020-03-10,229577,56,0,0,0,2,0.0,0.0,"(52.0, 100.0]",Q4
36065,2020-03-11,229577,56,0,0,1,3,0.0,0.0,"(52.0, 100.0]",Q4
36065,2020-03-12,229577,56,0,0,1,4,0.0,0.0,"(52.0, 100.0]",Q4
36065,2020-03-13,229577,56,0,0,1,5,0.0,0.0,"(52.0, 100.0]",Q4
36065,2020-03-14,229577,56,0,0,1,6,0.0,0.0,"(52.0, 100.0]",Q4
36065,2020-03-15,229577,56,0,0,3,9,0.0,0.0,"(52.0, 100.0]",Q4
36065,2020-03-16,229577,56,0,0,1,10,0.0,0.0,"(52.0, 100.0]",Q4
36065,2020-03-17,229577,56,0,0,4,14,0.0,0.0,"(52.0, 100.0]",Q4
36065,2020-03-18,229577,56,2,2,14,28,0.2857142857142857,0.12445248684070517,"(52.0, 100.0]",Q4
36065,2020-03-19,229577,56,0,2,7,35,0.2857142857142857,0.12445248684070517,"(52.0, 100.0]",Q4
36065,2020-03-20,229577,56,2,4,59,94,0.5714285714285714,0.24890497368141035,"(52.0, 100.0]",Q4
36065,2020-03-21,229577,56,1,5,30,124,0.7142857142857143,0.31113121710176295,"(52.0, 100.0]",Q4
36065,2020-03-22,229577,56,2,7,36,160,1.0,0.43558370394246815,"(52.0, 100.0]",Q4
36065,2020-03-23,229577,56,1,8,24,184,1.1428571428571428,0.4978099473628207,"(52.0, 100.0]",Q4
36065,2020-03-24,229577,56,1,9,48,232,1.2857142857142858,0.5600361907831733,"(52.0, 100.0]",Q4
36065,2020-03-25,229577,56,4,13,22,254,1.5714285714285714,0.6844886776238784,"(52.0, 100.0]",Q4
36065,2020-03-26,229577,56,0,13,41,295,1.5714285714285714,0.6844886776238784,"(52.0, 100.0]",Q4
36065,2020-03-27,229577,56,10,23,43,338,2.7142857142857144,1.1822986249866991,"(52.0, 100.0]",Q4
36065,2020-03-28,229577,56,3,26,26,364,3.0,1.3067511118274042,"(52.0, 100.0]",Q4
36065,2020-03-29,229577,56,8,34,26,390,3.857142857142857,1.6801085723495197,"(52.0, 100.0]",Q4
36065,2020-03-30,229577,56,6,40,57,447,4.571428571428571,1.9912397894512828,"(52.0, 100.0]",Q4
36065,2020-03-31,229577,56,10,50,58,505,5.857142857142857,2.551275980234456,"(52.0, 100.0]",Q4
36065,2020-04-01,229577,56,11,61,82,587,6.857142857142857,2.986859684176924,"(52.0, 100.0]",Q4
36065,2020-04-02,229577,56,10,71,77,664,8.285714285714286,3.6091221183804505,"(52.0, 100.0]",Q4
36065,2020-04-03,229577,56,9,80,58,722,8.142857142857142,3.546895874960097,"(52.0, 100.0]",Q4
36065,2020-04-04,229577,56,7,87,55,777,8.714285714285714,3.7958008486415076,"(52.0, 100.0]",Q4
36065,2020-04-05,229577,56,13,100,87,864,9.428571428571429,4.106932065743271,"(52.0, 100.0]",Q4
36065,2020-04-06,229577,56,18,118,90,954,11.142857142857142,4.853646986787501,"(52.0, 100.0]",Q4
36065,2020-04-07,229577,56,7,125,59,1013,10.714285714285714,4.666968256526443,"(52.0, 100.0]",Q4
36065,2020-04-08,229577,56,33,158,104,1117,13.857142857142858,6.035945611774201,"(52.0, 100.0]",Q4
36065,2020-04-09,229577,56,14,172,85,1202,14.428571428571429,6.284850585455611,"(52.0, 100.0]",Q4
36065,2020-04-10,229577,56,9,181,42,1244,14.428571428571429,6.284850585455611,"(52.0, 100.0]",Q4
36065,2020-04-11,229577,56,14,195,83,1327,15.428571428571429,6.720434289398079,"(52.0, 100.0]",Q4
36065,2020-04-12,229577,56,11,206,61,1388,15.142857142857142,6.5959818025573735,"(52.0, 100.0]",Q4
36065,2020-04-13,229577,56,23,229,100,1488,15.857142857142858,6.907113019659137,"(52.0, 100.0]",Q4
36065,2020-04-14,229577,56,17,246,79,1567,17.285714285714285,7.529375453862662,"(52.0, 100.0]",Q4
36065,2020-04-15,229577,56,3,249,32,1599,13.0,5.662588151252086,"(52.0, 100.0]",Q4
36065,2020-04-16,229577,56,12,261,82,1681,12.714285714285714,5.538135664411381,"(52.0, 100.0]",Q4
36065,2020-04-17,229577,56,7,268,85,1766,12.428571428571429,5.413683177570675,"(52.0, 100.0]",Q4
36065,2020-04-18,229577,56,7,275,52,1818,11.428571428571429,4.978099473628207,"(52.0, 100.0]",Q4
36065,2020-04-19,229577,56,4,279,75,1893,10.428571428571429,4.542515769685739,"(52.0, 100.0]",Q4
36065,2020-04-20,229577,56,5,284,133,2026,7.857142857142857,3.422443388119392,"(52.0, 100.0]",Q4
36065,2020-04-21,229577,56,17,301,117,2143,7.857142857142857,3.422443388119392,"(52.0, 100.0]",Q4
36065,2020-04-22,229577,56,16,317,174,2317,9.714285714285714,4.231384552583975,"(52.0, 100.0]",Q4
36065,2020-04-23,229577,56,6,323,67,2384,8.857142857142858,3.8580270920618607,"(52.0, 100.0]",Q4
36065,2020-04-24,229577,56,41,364,401,2785,13.714285714285714,5.973719368353848,"(52.0, 100.0]",Q4
36065,2020-04-25,229577,56,20,384,112,2897,15.571428571428571,6.782660532818432,"(52.0, 100.0]",Q4
36065,2020-04-26,229577,56,13,397,128,3025,16.857142857142858,7.342696723601605,"(52.0, 100.0]",Q4
36065,2020-04-27,229577,56,14,411,132,3157,18.142857142857142,7.902732914384779,"(52.0, 100.0]",Q4
36065,2020-04-28,229577,56,11,422,124,3281,17.285714285714285,7.529375453862662,"(52.0, 100.0]",Q4
36065,2020-04-29,229577,56,17,439,145,3426,17.428571428571427,7.591601697283015,"(52.0, 100.0]",Q4
36065,2020-04-30,229577,56,12,451,149,3575,18.285714285714285,7.964959157805131,"(52.0, 100.0]",Q4
36065,2020-05-01,229577,56,23,474,185,3760,15.714285714285714,6.844886776238784,"(52.0, 100.0]",Q4
36065,2020-05-02,229577,56,15,489,149,3909,15.0,6.533755559137022,"(52.0, 100.0]",Q4
36065,2020-05-03,229577,56,61,550,241,4150,21.857142857142858,9.520615243313946,"(52.0, 100.0]",Q4
36065,2020-05-04,229577,56,24,574,247,4397,23.285714285714285,10.14287767751747,"(52.0, 100.0]",Q4
36065,2020-05-05,229577,56,5,579,234,4631,22.428571428571427,9.769520216995355,"(52.0, 100.0]",Q4
36065,2020-05-06,229577,56,30,609,375,5006,24.285714285714285,10.57846138145994,"(52.0, 100.0]",Q4
36065,2020-05-07,229577,56,11,620,323,5329,24.142857142857142,10.516235138039587,"(52.0, 100.0]",Q4
36065,2020-05-08,229577,56,18,638,296,5625,23.428571428571427,10.205103920937823,"(52.0, 100.0]",Q4
36065,2020-05-09,229577,56,22,660,329,5954,24.428571428571427,10.640687624880291,"(52.0, 100.0]",Q4
36065,2020-05-10,229577,56,9,669,269,6223,17.0,7.404922967021958,"(52.0, 100.0]",Q4
36065,2020-05-11,229577,56,7,676,161,6384,14.571428571428571,6.347076828875964,"(52.0, 100.0]",Q4
36065,2020-05-12,229577,56,10,686,397,6781,15.285714285714286,6.6582080459777275,"(52.0, 100.0]",Q4
36065,2020-05-13,229577,56,12,698,376,7157,12.714285714285714,5.538135664411381,"(52.0, 100.0]",Q4
36065,2020-05-14,229577,56,15,713,268,7425,13.285714285714286,5.787040638092791,"(52.0, 100.0]",Q4
36065,2020-05-15,229577,56,38,751,342,7767,16.142857142857142,7.031565506499843,"(52.0, 100.0]",Q4
36065,2020-05-16,229577,56,9,760,209,7976,14.285714285714286,6.2226243420352585,"(52.0, 100.0]",Q4
36065,2020-05-17,229577,56,12,772,318,8294,14.714285714285714,6.409303072296317,"(52.0, 100.0]",Q4
36065,2020-05-18,229577,56,13,785,326,8620,15.571428571428571,6.782660532818432,"(52.0, 100.0]",Q4
36065,2020-05-19,229577,56,17,802,775,9395,16.571428571428573,7.218244236760901,"(52.0, 100.0]",Q4
36065,2020-05-20,229577,56,15,817,779,10174,17.0,7.404922967021958,"(52.0, 100.0]",Q4
36065,2020-05-21,229577,56,11,828,815,10989,16.428571428571427,7.156017993340547,"(52.0, 100.0]",Q4
36065,2020-05-22,229577,56,36,864,1305,12294,16.142857142857142,7.031565506499843,"(52.0, 100.0]",Q4
36065,2020-05-23,229577,56,14,878,659,12953,16.857142857142858,7.342696723601605,"(52.0, 100.0]",Q4
36065,2020-05-24,229577,56,27,905,930,13883,19.0,8.276090374906893,"(52.0, 100.0]",Q4
36065,2020-05-25,229577,56,12,917,427,14310,18.857142857142858,8.213864131486542,"(52.0, 100.0]",Q4
36065,2020-05-26,229577,56,12,929,488,14798,18.142857142857142,7.902732914384779,"(52.0, 100.0]",Q4
36065,2020-05-27,229577,56,30,959,927,15725,20.285714285714285,8.836126565690067,"(52.0, 100.0]",Q4
36065,2020-05-28,229577,56,29,988,1284,17009,22.857142857142858,9.956198947256414,"(52.0, 100.0]",Q4
36065,2020-05-29,229577,56,18,1006,757,17766,20.285714285714285,8.836126565690067,"(52.0, 100.0]",Q4
36065,2020-05-30,229577,56,21,1027,1108,18874,21.285714285714285,9.271710269632536,"(52.0, 100.0]",Q4
36065,2020-05-31,229577,56,9,1036,677,19551,18.714285714285715,8.151637888066189,"(52.0, 100.0]",Q4
36065,2020-06-01,229577,56,13,1049,613,20164,18.857142857142858,8.213864131486542,"(52.0, 100.0]",Q4
36065,2020-06-02,229577,56,9,1058,1128,21292,18.428571428571427,8.027185401225482,"(52.0, 100.0]",Q4
36065,2020-06-03,229577,56,11,1069,892,22184,15.714285714285714,6.844886776238784,"(52.0, 100.0]",Q4
36065,2020-06-04,229577,56,8,1077,1050,23234,12.714285714285714,5.538135664411381,"(52.0, 100.0]",Q4
36065,2020-06-05,229577,56,50,1127,1505,24739,17.285714285714285,7.529375453862662,"(52.0, 100.0]",Q4
36065,2020-06-06,229577,56,16,1143,1276,26015,16.571428571428573,7.218244236760901,"(52.0, 100.0]",Q4
36065,2020-06-07,229577,56,27,1170,1207,27222,19.142857142857142,8.338316618327246,"(52.0, 100.0]",Q4
36067,2020-03-02,461809,45,0,0,0,0,0.0,0.0,"(37.5, 52.0]",Q3
36067,2020-03-03,461809,45,0,0,0,0,0.0,0.0,"(37.5, 52.0]",Q3
36067,2020-03-04,461809,45,0,0,0,0,0.0,0.0,"(37.5, 52.0]",Q3
36067,2020-03-05,461809,45,0,0,0,0,0.0,0.0,"(37.5, 52.0]",Q3
36067,2020-03-06,461809,45,0,0,0,0,0.0,0.0,"(37.5, 52.0]",Q3
36067,2020-03-07,461809,45,0,0,0,0,0.0,0.0,"(37.5, 52.0]",Q3
36067,2020-03-08,461809,45,0,0,0,0,0.0,0.0,"(37.5, 52.0]",Q3
36067,2020-03-09,461809,45,0,0,1,1,0.0,0.0,"(37.5, 52.0]",Q3
36067,2020-03-10,461809,45,0,0,0,1,0.0,0.0,"(37.5, 52.0]",Q3
36067,2020-03-11,461809,45,0,0,3,4,0.0,0.0,"(37.5, 52.0]",Q3
36067,2020-03-12,461809,45,0,0,1,5,0.0,0.0,"(37.5, 52.0]",Q3
36067,2020-03-13,461809,45,0,0,9,14,0.0,0.0,"(37.5, 52.0]",Q3
36067,2020-03-14,461809,45,0,0,18,32,0.0,0.0,"(37.5, 52.0]",Q3
36067,2020-03-15,461809,45,1,1,27,59,0.14285714285714285,0.030934248327153187,"(37.5, 52.0]",Q3
36067,2020-03-16,461809,45,1,2,55,114,0.2857142857142857,0.061868496654306375,"(37.5, 52.0]",Q3
36067,2020-03-17,461809,45,0,2,15,129,0.2857142857142857,0.061868496654306375,"(37.5, 52.0]",Q3
36067,2020-03-18,461809,45,3,5,98,227,0.7142857142857143,0.15467124163576593,"(37.5, 52.0]",Q3
36067,2020-03-19,461809,45,3,8,60,287,1.1428571428571428,0.2474739866172255,"(37.5, 52.0]",Q3
36067,2020-03-20,461809,45,9,17,133,420,2.4285714285714284,0.5258822215616041,"(37.5, 52.0]",Q3
36067,2020-03-21,461809,45,12,29,157,577,4.142857142857143,0.8970932014874425,"(37.5, 52.0]",Q3
36067,2020-03-22,461809,45,23,52,538,1115,7.285714285714286,1.5776466646848126,"(37.5, 52.0]",Q3
36067,2020-03-23,461809,45,8,60,129,1244,8.285714285714286,1.794186402974885,"(37.5, 52.0]",Q3
36067,2020-03-24,461809,45,5,65,124,1368,9.0,1.9488576446106507,"(37.5, 52.0]",Q3
