,FIPS,Median Income,Transit Scores,Test Date,New Positives,Cumulative Positives,Total Tests,Cumulative Tests
354,36007,50928.0,4646957052.0,2020-04-08,17.0,105.0,82.0,760.0
355,36007,50928.0,4646957052.0,2020-04-07,2.0,88.0,24.0,678.0
356,36007,50928.0,4646957052.0,2020-04-06,10.0,86.0,47.0,654.0
357,36007,50928.0,4646957052.0,2020-04-05,5.0,76.0,33.0,607.0
358,36007,50928.0,4646957052.0,2020-04-04,6.0,71.0,36.0,574.0
359,36007,50928.0,4646957052.0,2020-04-03,9.0,65.0,55.0,538.0
360,36007,50928.0,4646957052.0,2020-04-02,10.0,56.0,72.0,483.0
361,36007,50928.0,4646957052.0,2020-04-01,4.0,46.0,43.0,411.0
362,36007,50928.0,4646957052.0,2020-03-31,4.0,42.0,35.0,368.0
363,36007,50928.0,4646957052.0,2020-03-30,3.0,38.0,48.0,333.0
364,36007,50928.0,4646957052.0,2020-03-29,6.0,35.0,36.0,285.0
365,36007,50928.0,4646957052.0,2020-03-28,6.0,29.0,45.0,249.0
366,36007,50928.0,4646957052.0,2020-03-27,5.0,23.0,37.0,204.0
367,36007,50928.0,4646957052.0,2020-03-26,2.0,18.0,25.0,167.0
368,36007,50928.0,4646957052.0,2020-03-25,5.0,16.0,37.0,142.0
369,36007,50928.0,4646957052.0,2020-03-24,2.0,11.0,13.0,105.0
370,36007,50928.0,4646957052.0,2020-03-23,2.0,9.0,18.0,92.0
371,36007,50928.0,4646957052.0,2020-03-22,4.0,7.0,20.0,74.0
372,36007,50928.0,4646957052.0,2020-03-21,1.0,3.0,5.0,54.0
373,36007,50928.0,4646957052.0,2020-03-20,0.0,2.0,16.0,49.0
374,36007,50928.0,4646957052.0,2020-03-19,0.0,2.0,3.0,33.0
375,36007,50928.0,4646957052.0,2020-03-18,1.0,2.0,9.0,30.0
376,36007,50928.0,4646957052.0,2020-03-17,0.0,1.0,6.0,21.0
377,36007,50928.0,4646957052.0,2020-03-16,0.0,1.0,1.0,15.0
378,36007,50928.0,4646957052.0,2020-03-15,0.0,1.0,2.0,14.0
379,36007,50928.0,4646957052.0,2020-03-14,0.0,1.0,3.0,12.0
380,36007,50928.0,4646957052.0,2020-03-13,0.0,1.0,2.0,9.0
381,36007,50928.0,4646957052.0,2020-03-12,1.0,1.0,2.0,7.0
382,36007,50928.0,4646957052.0,2020-03-11,0.0,0.0,1.0,5.0
383,36007,50928.0,4646957052.0,2020-03-10,0.0,0.0,1.0,4.0
384,36007,50928.0,4646957052.0,2020-03-09,0.0,0.0,1.0,3.0
385,36007,50928.0,4646957052.0,2020-03-08,0.0,0.0,2.0,2.0
386,36007,50928.0,4646957052.0,2020-03-07,0.0,0.0,0.0,0.0
387,36007,50928.0,4646957052.0,2020-03-06,0.0,0.0,0.0,0.0
388,36007,50928.0,4646957052.0,2020-03-05,0.0,0.0,0.0,0.0
389,36007,50928.0,4646957052.0,2020-03-04,0.0,0.0,0.0,0.0
390,36007,50928.0,4646957052.0,2020-03-03,0.0,0.0,0.0,0.0
391,36007,50928.0,4646957052.0,2020-03-02,0.0,0.0,0.0,0.0
392,36009,48017.0,107119962.0,2020-06-07,1.0,95.0,245.0,7036.0
393,36009,48017.0,107119962.0,2020-06-06,2.0,94.0,193.0,6791.0
394,36009,48017.0,107119962.0,2020-06-05,0.0,92.0,416.0,6598.0
395,36009,48017.0,107119962.0,2020-06-04,1.0,92.0,304.0,6182.0
396,36009,48017.0,107119962.0,2020-06-03,1.0,91.0,290.0,5878.0
397,36009,48017.0,107119962.0,2020-06-02,1.0,90.0,375.0,5588.0
398,36009,48017.0,107119962.0,2020-06-01,0.0,89.0,333.0,5213.0
399,36009,48017.0,107119962.0,2020-05-31,1.0,89.0,215.0,4880.0
400,36009,48017.0,107119962.0,2020-05-30,1.0,88.0,183.0,4665.0
401,36009,48017.0,107119962.0,2020-05-29,1.0,87.0,189.0,4482.0
402,36009,48017.0,107119962.0,2020-05-28,1.0,86.0,147.0,4293.0
403,36009,48017.0,107119962.0,2020-05-27,3.0,85.0,286.0,4146.0
404,36009,48017.0,107119962.0,2020-05-26,1.0,82.0,162.0,3860.0
405,36009,48017.0,107119962.0,2020-05-25,0.0,81.0,136.0,3698.0
406,36009,48017.0,107119962.0,2020-05-24,3.0,81.0,311.0,3562.0
407,36009,48017.0,107119962.0,2020-05-23,0.0,78.0,172.0,3251.0
408,36009,48017.0,107119962.0,2020-05-22,4.0,78.0,176.0,3079.0
409,36009,48017.0,107119962.0,2020-05-21,3.0,74.0,125.0,2903.0
410,36009,48017.0,107119962.0,2020-05-20,1.0,71.0,186.0,2778.0
411,36009,48017.0,107119962.0,2020-05-19,1.0,70.0,152.0,2592.0
412,36009,48017.0,107119962.0,2020-05-18,2.0,69.0,24.0,2440.0
413,36009,48017.0,107119962.0,2020-05-17,2.0,67.0,207.0,2416.0
414,36009,48017.0,107119962.0,2020-05-16,0.0,65.0,142.0,2209.0
415,36009,48017.0,107119962.0,2020-05-15,1.0,65.0,186.0,2067.0
416,36009,48017.0,107119962.0,2020-05-14,0.0,64.0,173.0,1881.0
417,36009,48017.0,107119962.0,2020-05-13,3.0,64.0,134.0,1708.0
418,36009,48017.0,107119962.0,2020-05-12,0.0,61.0,77.0,1574.0
419,36009,48017.0,107119962.0,2020-05-11,0.0,61.0,29.0,1497.0
420,36009,48017.0,107119962.0,2020-05-10,1.0,61.0,103.0,1468.0
421,36009,48017.0,107119962.0,2020-05-09,0.0,60.0,21.0,1365.0
422,36009,48017.0,107119962.0,2020-05-08,1.0,60.0,54.0,1344.0
423,36009,48017.0,107119962.0,2020-05-07,0.0,59.0,36.0,1290.0
424,36009,48017.0,107119962.0,2020-05-06,5.0,59.0,65.0,1254.0
425,36009,48017.0,107119962.0,2020-05-05,1.0,54.0,47.0,1189.0
426,36009,48017.0,107119962.0,2020-05-04,0.0,53.0,14.0,1142.0
427,36009,48017.0,107119962.0,2020-05-03,0.0,53.0,7.0,1128.0
428,36009,48017.0,107119962.0,2020-05-02,3.0,53.0,54.0,1121.0
429,36009,48017.0,107119962.0,2020-05-01,1.0,50.0,80.0,1067.0
430,36009,48017.0,107119962.0,2020-04-30,2.0,49.0,78.0,987.0
431,36009,48017.0,107119962.0,2020-04-29,0.0,47.0,85.0,909.0
432,36009,48017.0,107119962.0,2020-04-28,2.0,47.0,76.0,824.0
433,36009,48017.0,107119962.0,2020-04-27,0.0,45.0,15.0,748.0
434,36009,48017.0,107119962.0,2020-04-26,0.0,45.0,21.0,733.0
435,36009,48017.0,107119962.0,2020-04-25,0.0,45.0,24.0,712.0
436,36009,48017.0,107119962.0,2020-04-24,6.0,45.0,102.0,688.0
437,36009,48017.0,107119962.0,2020-04-23,2.0,39.0,32.0,586.0
438,36009,48017.0,107119962.0,2020-04-22,0.0,37.0,40.0,554.0
439,36009,48017.0,107119962.0,2020-04-21,2.0,37.0,34.0,514.0
440,36009,48017.0,107119962.0,2020-04-20,1.0,35.0,8.0,480.0
441,36009,48017.0,107119962.0,2020-04-19,0.0,34.0,1.0,472.0
442,36009,48017.0,107119962.0,2020-04-18,0.0,34.0,17.0,471.0
443,36009,48017.0,107119962.0,2020-04-17,0.0,34.0,15.0,454.0
444,36009,48017.0,107119962.0,2020-04-16,2.0,34.0,31.0,439.0
445,36009,48017.0,107119962.0,2020-04-15,0.0,32.0,14.0,408.0
446,36009,48017.0,107119962.0,2020-04-14,0.0,32.0,11.0,394.0
447,36009,48017.0,107119962.0,2020-04-13,4.0,32.0,13.0,383.0
448,36009,48017.0,107119962.0,2020-04-12,0.0,28.0,6.0,370.0
449,36009,48017.0,107119962.0,2020-04-11,9.0,28.0,32.0,364.0
450,36009,48017.0,107119962.0,2020-04-10,1.0,19.0,7.0,332.0
451,36009,48017.0,107119962.0,2020-04-09,1.0,18.0,26.0,325.0
452,36009,48017.0,107119962.0,2020-04-08,2.0,17.0,15.0,299.0
453,36009,48017.0,107119962.0,2020-04-07,2.0,15.0,19.0,284.0
454,36009,48017.0,107119962.0,2020-04-06,1.0,13.0,14.0,265.0
455,36009,48017.0,107119962.0,2020-04-05,2.0,12.0,16.0,251.0
456,36009,48017.0,107119962.0,2020-04-04,1.0,10.0,12.0,235.0
457,36009,48017.0,107119962.0,2020-04-03,0.0,9.0,8.0,223.0
458,36009,48017.0,107119962.0,2020-04-02,1.0,9.0,24.0,215.0
459,36009,48017.0,107119962.0,2020-04-01,1.0,8.0,28.0,191.0
460,36009,48017.0,107119962.0,2020-03-31,1.0,7.0,12.0,163.0
461,36009,48017.0,107119962.0,2020-03-30,0.0,6.0,5.0,151.0
462,36009,48017.0,107119962.0,2020-03-29,2.0,6.0,7.0,146.0
463,36009,48017.0,107119962.0,2020-03-28,3.0,4.0,13.0,139.0
464,36009,48017.0,107119962.0,2020-03-27,1.0,1.0,25.0,126.0
465,36009,48017.0,107119962.0,2020-03-26,0.0,0.0,13.0,101.0
466,36009,48017.0,107119962.0,2020-03-25,0.0,0.0,12.0,88.0
467,36009,48017.0,107119962.0,2020-03-24,0.0,0.0,3.0,76.0
468,36009,48017.0,107119962.0,2020-03-23,0.0,0.0,12.0,73.0
469,36009,48017.0,107119962.0,2020-03-22,0.0,0.0,14.0,61.0
470,36009,48017.0,107119962.0,2020-03-21,0.0,0.0,23.0,47.0
471,36009,48017.0,107119962.0,2020-03-20,0.0,0.0,10.0,24.0
472,36009,48017.0,107119962.0,2020-03-19,0.0,0.0,2.0,14.0
473,36009,48017.0,107119962.0,2020-03-18,0.0,0.0,5.0,12.0
474,36009,48017.0,107119962.0,2020-03-17,0.0,0.0,0.0,7.0
475,36009,48017.0,107119962.0,2020-03-16,0.0,0.0,0.0,7.0
476,36009,48017.0,107119962.0,2020-03-15,0.0,0.0,2.0,7.0
477,36009,48017.0,107119962.0,2020-03-14,0.0,0.0,1.0,5.0
478,36009,48017.0,107119962.0,2020-03-13,0.0,0.0,2.0,4.0
479,36009,48017.0,107119962.0,2020-03-12,0.0,0.0,2.0,2.0
480,36009,48017.0,107119962.0,2020-03-11,0.0,0.0,0.0,0.0
481,36009,48017.0,107119962.0,2020-03-10,0.0,0.0,0.0,0.0
482,36009,48017.0,107119962.0,2020-03-09,0.0,0.0,0.0,0.0
483,36009,48017.0,107119962.0,2020-03-08,0.0,0.0,0.0,0.0
484,36009,48017.0,107119962.0,2020-03-07,0.0,0.0,0.0,0.0
485,36009,48017.0,107119962.0,2020-03-06,0.0,0.0,0.0,0.0
486,36009,48017.0,107119962.0,2020-03-05,0.0,0.0,0.0,0.0
487,36009,48017.0,107119962.0,2020-03-04,0.0,0.0,0.0,0.0
488,36009,48017.0,107119962.0,2020-03-03,0.0,0.0,0.0,0.0
489,36009,48017.0,107119962.0,2020-03-02,0.0,0.0,0.0,0.0
490,36011,52945.0,3816759311.0,2020-06-07,0.0,101.0,465.0,7129.0
491,36011,52945.0,3816759311.0,2020-06-06,1.0,101.0,233.0,6664.0
492,36011,52945.0,3816759311.0,2020-06-05,2.0,100.0,299.0,6431.0
493,36011,52945.0,3816759311.0,2020-06-04,2.0,98.0,375.0,6132.0
494,36011,52945.0,3816759311.0,2020-06-03,0.0,96.0,375.0,5757.0
495,36011,52945.0,3816759311.0,2020-06-02,3.0,96.0,288.0,5382.0
496,36011,52945.0,3816759311.0,2020-06-01,1.0,93.0,250.0,5094.0
497,36011,52945.0,3816759311.0,2020-05-31,1.0,92.0,289.0,4844.0
498,36011,52945.0,3816759311.0,2020-05-30,1.0,91.0,249.0,4555.0
499,36011,52945.0,3816759311.0,2020-05-29,1.0,90.0,374.0,4306.0
500,36011,52945.0,3816759311.0,2020-05-28,5.0,89.0,383.0,3932.0
501,36011,52945.0,3816759311.0,2020-05-27,4.0,84.0,101.0,3549.0
502,36011,52945.0,3816759311.0,2020-05-26,2.0,80.0,117.0,3448.0
503,36011,52945.0,3816759311.0,2020-05-25,1.0,78.0,76.0,3331.0
504,36011,52945.0,3816759311.0,2020-05-24,0.0,77.0,176.0,3255.0
505,36011,52945.0,3816759311.0,2020-05-23,1.0,77.0,143.0,3079.0
506,36011,52945.0,3816759311.0,2020-05-22,3.0,76.0,356.0,2936.0
507,36011,52945.0,3816759311.0,2020-05-21,1.0,73.0,245.0,2580.0
508,36011,52945.0,3816759311.0,2020-05-20,4.0,72.0,105.0,2335.0
509,36011,52945.0,3816759311.0,2020-05-19,0.0,68.0,106.0,2230.0
510,36011,52945.0,3816759311.0,2020-05-18,3.0,68.0,68.0,2124.0
511,36011,52945.0,3816759311.0,2020-05-17,2.0,65.0,189.0,2056.0
512,36011,52945.0,3816759311.0,2020-05-16,0.0,63.0,79.0,1867.0
513,36011,52945.0,3816759311.0,2020-05-15,2.0,63.0,111.0,1788.0
514,36011,52945.0,3816759311.0,2020-05-14,1.0,61.0,261.0,1677.0
515,36011,52945.0,3816759311.0,2020-05-13,0.0,60.0,104.0,1416.0
516,36011,52945.0,3816759311.0,2020-05-12,0.0,60.0,45.0,1312.0
517,36011,52945.0,3816759311.0,2020-05-11,0.0,60.0,23.0,1267.0
518,36011,52945.0,3816759311.0,2020-05-10,2.0,60.0,48.0,1244.0
519,36011,52945.0,3816759311.0,2020-05-09,5.0,58.0,23.0,1196.0
520,36011,52945.0,3816759311.0,2020-05-08,1.0,53.0,61.0,1173.0
521,36011,52945.0,3816759311.0,2020-05-07,0.0,52.0,20.0,1112.0
522,36011,52945.0,3816759311.0,2020-05-06,1.0,52.0,25.0,1092.0
523,36011,52945.0,3816759311.0,2020-05-05,0.0,51.0,19.0,1067.0
524,36011,52945.0,3816759311.0,2020-05-04,0.0,51.0,22.0,1048.0
525,36011,52945.0,3816759311.0,2020-05-03,0.0,51.0,10.0,1026.0
526,36011,52945.0,3816759311.0,2020-05-02,0.0,51.0,14.0,1016.0
527,36011,52945.0,3816759311.0,2020-05-01,0.0,51.0,17.0,1002.0
528,36011,52945.0,3816759311.0,2020-04-30,3.0,51.0,28.0,985.0
529,36011,52945.0,3816759311.0,2020-04-29,0.0,48.0,25.0,957.0
530,36011,52945.0,3816759311.0,2020-04-28,0.0,48.0,34.0,932.0
531,36011,52945.0,3816759311.0,2020-04-27,0.0,48.0,20.0,898.0
532,36011,52945.0,3816759311.0,2020-04-26,1.0,48.0,20.0,878.0
533,36011,52945.0,3816759311.0,2020-04-25,0.0,47.0,19.0,858.0
534,36011,52945.0,3816759311.0,2020-04-24,8.0,47.0,191.0,839.0
535,36011,52945.0,3816759311.0,2020-04-23,2.0,39.0,14.0,648.0
536,36011,52945.0,3816759311.0,2020-04-22,1.0,37.0,12.0,634.0
537,36011,52945.0,3816759311.0,2020-04-21,0.0,36.0,3.0,622.0
538,36011,52945.0,3816759311.0,2020-04-20,0.0,36.0,1.0,619.0
539,36011,52945.0,3816759311.0,2020-04-19,0.0,36.0,12.0,618.0
540,36011,52945.0,3816759311.0,2020-04-18,0.0,36.0,9.0,606.0
541,36011,52945.0,3816759311.0,2020-04-17,0.0,36.0,9.0,597.0
542,36011,52945.0,3816759311.0,2020-04-16,0.0,36.0,1.0,588.0
543,36011,52945.0,3816759311.0,2020-04-15,0.0,36.0,10.0,587.0
544,36011,52945.0,3816759311.0,2020-04-14,3.0,36.0,10.0,577.0
545,36011,52945.0,3816759311.0,2020-04-13,3.0,33.0,52.0,567.0
546,36011,52945.0,3816759311.0,2020-04-12,1.0,30.0,5.0,515.0
547,36011,52945.0,3816759311.0,2020-04-11,1.0,29.0,8.0,510.0
548,36011,52945.0,3816759311.0,2020-04-10,1.0,28.0,5.0,502.0
549,36011,52945.0,3816759311.0,2020-04-09,11.0,27.0,31.0,497.0
550,36011,52945.0,3816759311.0,2020-04-08,2.0,16.0,37.0,466.0
551,36011,52945.0,3816759311.0,2020-04-07,0.0,14.0,11.0,429.0
552,36011,52945.0,3816759311.0,2020-04-06,3.0,14.0,33.0,418.0
553,36011,52945.0,3816759311.0,2020-04-05,3.0,11.0,31.0,385.0
554,36011,52945.0,3816759311.0,2020-04-04,1.0,8.0,32.0,354.0
555,36011,52945.0,3816759311.0,2020-04-03,1.0,7.0,15.0,322.0
556,36011,52945.0,3816759311.0,2020-04-02,2.0,6.0,36.0,307.0
557,36011,52945.0,3816759311.0,2020-04-01,1.0,4.0,25.0,271.0
558,36011,52945.0,3816759311.0,2020-03-31,0.0,3.0,9.0,246.0
559,36011,52945.0,3816759311.0,2020-03-30,0.0,3.0,10.0,237.0
560,36011,52945.0,3816759311.0,2020-03-29,1.0,3.0,37.0,227.0
561,36011,52945.0,3816759311.0,2020-03-28,0.0,2.0,32.0,190.0
562,36011,52945.0,3816759311.0,2020-03-27,0.0,2.0,26.0,158.0
563,36011,52945.0,3816759311.0,2020-03-26,0.0,2.0,25.0,132.0
564,36011,52945.0,3816759311.0,2020-03-25,0.0,2.0,13.0,107.0
565,36011,52945.0,3816759311.0,2020-03-24,0.0,2.0,5.0,94.0
566,36011,52945.0,3816759311.0,2020-03-23,0.0,2.0,10.0,89.0
567,36011,52945.0,3816759311.0,2020-03-22,2.0,2.0,33.0,79.0
568,36011,52945.0,3816759311.0,2020-03-21,0.0,0.0,25.0,46.0
569,36011,52945.0,3816759311.0,2020-03-20,0.0,0.0,8.0,21.0
570,36011,52945.0,3816759311.0,2020-03-19,0.0,0.0,3.0,13.0
571,36011,52945.0,3816759311.0,2020-03-18,0.0,0.0,2.0,10.0
572,36011,52945.0,3816759311.0,2020-03-17,0.0,0.0,2.0,8.0
573,36011,52945.0,3816759311.0,2020-03-16,0.0,0.0,2.0,6.0
574,36011,52945.0,3816759311.0,2020-03-15,0.0,0.0,1.0,4.0
575,36011,52945.0,3816759311.0,2020-03-14,0.0,0.0,3.0,3.0
576,36011,52945.0,3816759311.0,2020-03-13,0.0,0.0,0.0,0.0
577,36011,52945.0,3816759311.0,2020-03-12,0.0,0.0,0.0,0.0
578,36011,52945.0,3816759311.0,2020-03-11,0.0,0.0,0.0,0.0
579,36011,52945.0,3816759311.0,2020-03-10,0.0,0.0,0.0,0.0
580,36011,52945.0,3816759311.0,2020-03-09,0.0,0.0,0.0,0.0
581,36011,52945.0,3816759311.0,2020-03-08,0.0,0.0,0.0,0.0
582,36011,52945.0,3816759311.0,2020-03-07,0.0,0.0,0.0,0.0
583,36011,52945.0,3816759311.0,2020-03-06,0.0,0.0,0.0,0.0
584,36011,52945.0,3816759311.0,2020-03-05,0.0,0.0,0.0,0.0
585,36011,52945.0,3816759311.0,2020-03-04,0.0,0.0,0.0,0.0
586,36011,52945.0,3816759311.0,2020-03-03,0.0,0.0,0.0,0.0
587,36011,52945.0,3816759311.0,2020-03-02,0.0,0.0,0.0,0.0
588,36013,45689.0,2465043058.0,2020-06-07,0.0,101.0,343.0,9026.0
589,36013,45689.0,2465043058.0,2020-06-06,2.0,101.0,1131.0,8683.0
590,36013,45689.0,2465043058.0,2020-06-05,2.0,99.0,364.0,7552.0
591,36013,45689.0,2465043058.0,2020-06-04,2.0,97.0,522.0,7188.0
592,36013,45689.0,2465043058.0,2020-06-03,6.0,95.0,604.0,6666.0
593,36013,45689.0,2465043058.0,2020-06-02,3.0,89.0,277.0,6062.0
594,36013,45689.0,2465043058.0,2020-06-01,1.0,86.0,184.0,5785.0
595,36013,45689.0,2465043058.0,2020-05-31,1.0,85.0,253.0,5601.0
596,36013,45689.0,2465043058.0,2020-05-30,1.0,84.0,637.0,5348.0
597,36013,45689.0,2465043058.0,2020-05-29,1.0,83.0,272.0,4711.0
598,36013,45689.0,2465043058.0,2020-05-28,1.0,82.0,637.0,4439.0
599,36013,45689.0,2465043058.0,2020-05-27,3.0,81.0,129.0,3802.0
600,36013,45689.0,2465043058.0,2020-05-26,1.0,78.0,145.0,3673.0
601,36013,45689.0,2465043058.0,2020-05-25,2.0,77.0,94.0,3528.0
602,36013,45689.0,2465043058.0,2020-05-24,0.0,75.0,38.0,3434.0
603,36013,45689.0,2465043058.0,2020-05-23,3.0,75.0,134.0,3396.0
604,36013,45689.0,2465043058.0,2020-05-22,9.0,72.0,217.0,3262.0
605,36013,45689.0,2465043058.0,2020-05-21,5.0,63.0,190.0,3045.0
606,36013,45689.0,2465043058.0,2020-05-20,8.0,58.0,273.0,2855.0
607,36013,45689.0,2465043058.0,2020-05-19,1.0,50.0,90.0,2582.0
608,36013,45689.0,2465043058.0,2020-05-18,0.0,49.0,98.0,2492.0
609,36013,45689.0,2465043058.0,2020-05-17,1.0,49.0,63.0,2394.0
610,36013,45689.0,2465043058.0,2020-05-16,0.0,48.0,91.0,2331.0
611,36013,45689.0,2465043058.0,2020-05-15,3.0,48.0,60.0,2240.0
612,36013,45689.0,2465043058.0,2020-05-14,1.0,45.0,139.0,2180.0
613,36013,45689.0,2465043058.0,2020-05-13,1.0,44.0,125.0,2041.0
614,36013,45689.0,2465043058.0,2020-05-12,1.0,43.0,125.0,1916.0
615,36013,45689.0,2465043058.0,2020-05-11,1.0,42.0,49.0,1791.0
616,36013,45689.0,2465043058.0,2020-05-10,0.0,41.0,27.0,1742.0
617,36013,45689.0,2465043058.0,2020-05-09,1.0,41.0,58.0,1715.0
618,36013,45689.0,2465043058.0,2020-05-08,0.0,40.0,97.0,1657.0
619,36013,45689.0,2465043058.0,2020-05-07,0.0,40.0,51.0,1560.0
620,36013,45689.0,2465043058.0,2020-05-06,2.0,40.0,80.0,1509.0
621,36013,45689.0,2465043058.0,2020-05-05,1.0,38.0,88.0,1429.0
622,36013,45689.0,2465043058.0,2020-05-04,0.0,37.0,54.0,1341.0
623,36013,45689.0,2465043058.0,2020-05-03,1.0,37.0,9.0,1287.0
624,36013,45689.0,2465043058.0,2020-05-02,1.0,36.0,18.0,1278.0
625,36013,45689.0,2465043058.0,2020-05-01,0.0,35.0,53.0,1260.0
626,36013,45689.0,2465043058.0,2020-04-30,2.0,35.0,47.0,1207.0
627,36013,45689.0,2465043058.0,2020-04-29,2.0,33.0,39.0,1160.0
628,36013,45689.0,2465043058.0,2020-04-28,1.0,31.0,64.0,1121.0
629,36013,45689.0,2465043058.0,2020-04-27,0.0,30.0,26.0,1057.0
630,36013,45689.0,2465043058.0,2020-04-26,1.0,30.0,101.0,1031.0
631,36013,45689.0,2465043058.0,2020-04-25,2.0,29.0,56.0,930.0
632,36013,45689.0,2465043058.0,2020-04-24,0.0,27.0,97.0,874.0
633,36013,45689.0,2465043058.0,2020-04-23,1.0,27.0,74.0,777.0
634,36013,45689.0,2465043058.0,2020-04-22,0.0,26.0,38.0,703.0
635,36013,45689.0,2465043058.0,2020-04-21,1.0,26.0,26.0,665.0
636,36013,45689.0,2465043058.0,2020-04-20,0.0,25.0,3.0,639.0
637,36013,45689.0,2465043058.0,2020-04-19,0.0,25.0,9.0,636.0
638,36013,45689.0,2465043058.0,2020-04-18,0.0,25.0,20.0,627.0
639,36013,45689.0,2465043058.0,2020-04-17,0.0,25.0,22.0,607.0
640,36013,45689.0,2465043058.0,2020-04-16,1.0,25.0,32.0,585.0
641,36013,45689.0,2465043058.0,2020-04-15,0.0,24.0,29.0,553.0
642,36013,45689.0,2465043058.0,2020-04-14,1.0,24.0,19.0,524.0
643,36013,45689.0,2465043058.0,2020-04-13,0.0,23.0,8.0,505.0
644,36013,45689.0,2465043058.0,2020-04-12,1.0,23.0,25.0,497.0
645,36013,45689.0,2465043058.0,2020-04-11,1.0,22.0,39.0,472.0
646,36013,45689.0,2465043058.0,2020-04-10,1.0,21.0,67.0,433.0
647,36013,45689.0,2465043058.0,2020-04-09,2.0,20.0,54.0,366.0
648,36013,45689.0,2465043058.0,2020-04-08,1.0,18.0,32.0,312.0
649,36013,45689.0,2465043058.0,2020-04-07,1.0,17.0,6.0,280.0
650,36013,45689.0,2465043058.0,2020-04-06,1.0,16.0,37.0,274.0
651,36013,45689.0,2465043058.0,2020-04-05,4.0,15.0,50.0,237.0
652,36013,45689.0,2465043058.0,2020-04-04,1.0,11.0,28.0,187.0
653,36013,45689.0,2465043058.0,2020-04-03,1.0,10.0,20.0,159.0
654,36013,45689.0,2465043058.0,2020-04-02,1.0,9.0,15.0,139.0
655,36013,45689.0,2465043058.0,2020-04-01,2.0,8.0,8.0,124.0
656,36013,45689.0,2465043058.0,2020-03-31,0.0,6.0,9.0,116.0
657,36013,45689.0,2465043058.0,2020-03-30,1.0,6.0,9.0,107.0
658,36013,45689.0,2465043058.0,2020-03-29,0.0,5.0,3.0,98.0
659,36013,45689.0,2465043058.0,2020-03-28,0.0,5.0,20.0,95.0
660,36013,45689.0,2465043058.0,2020-03-27,4.0,5.0,19.0,75.0
661,36013,45689.0,2465043058.0,2020-03-26,0.0,1.0,20.0,56.0
662,36013,45689.0,2465043058.0,2020-03-25,0.0,1.0,4.0,36.0
663,36013,45689.0,2465043058.0,2020-03-24,1.0,1.0,3.0,32.0
664,36013,45689.0,2465043058.0,2020-03-23,0.0,0.0,4.0,29.0
665,36013,45689.0,2465043058.0,2020-03-22,0.0,0.0,12.0,25.0
666,36013,45689.0,2465043058.0,2020-03-21,0.0,0.0,4.0,13.0
667,36013,45689.0,2465043058.0,2020-03-20,0.0,0.0,2.0,9.0
668,36013,45689.0,2465043058.0,2020-03-19,0.0,0.0,1.0,7.0
669,36013,45689.0,2465043058.0,2020-03-18,0.0,0.0,3.0,6.0
670,36013,45689.0,2465043058.0,2020-03-17,0.0,0.0,0.0,3.0
671,36013,45689.0,2465043058.0,2020-03-16,0.0,0.0,0.0,3.0
672,36013,45689.0,2465043058.0,2020-03-15,0.0,0.0,1.0,3.0
673,36013,45689.0,2465043058.0,2020-03-14,0.0,0.0,0.0,2.0
674,36013,45689.0,2465043058.0,2020-03-13,0.0,0.0,1.0,2.0
675,36013,45689.0,2465043058.0,2020-03-12,0.0,0.0,1.0,1.0
676,36013,45689.0,2465043058.0,2020-03-11,0.0,0.0,0.0,0.0
677,36013,45689.0,2465043058.0,2020-03-10,0.0,0.0,0.0,0.0
678,36013,45689.0,2465043058.0,2020-03-09,0.0,0.0,0.0,0.0
679,36013,45689.0,2465043058.0,2020-03-08,0.0,0.0,0.0,0.0
680,36013,45689.0,2465043058.0,2020-03-07,0.0,0.0,0.0,0.0
681,36013,45689.0,2465043058.0,2020-03-06,0.0,0.0,0.0,0.0
682,36013,45689.0,2465043058.0,2020-03-05,0.0,0.0,0.0,0.0
683,36013,45689.0,2465043058.0,2020-03-04,0.0,0.0,0.0,0.0
684,36013,45689.0,2465043058.0,2020-03-03,0.0,0.0,0.0,0.0
685,36013,45689.0,2465043058.0,2020-03-02,0.0,0.0,0.0,0.0
686,36015,52565.0,12635975.0,2020-06-07,0.0,137.0,217.0,8651.0
687,36015,52565.0,12635975.0,2020-06-06,0.0,137.0,263.0,8434.0
688,36015,52565.0,12635975.0,2020-06-05,0.0,137.0,853.0,8171.0
689,36015,52565.0,12635975.0,2020-06-04,0.0,137.0,114.0,7318.0
690,36015,52565.0,12635975.0,2020-06-03,0.0,137.0,219.0,7204.0
691,36015,52565.0,12635975.0,2020-06-02,0.0,137.0,247.0,6985.0
692,36015,52565.0,12635975.0,2020-06-01,0.0,137.0,145.0,6738.0
693,36015,52565.0,12635975.0,2020-05-31,0.0,137.0,73.0,6593.0
694,36015,52565.0,12635975.0,2020-05-30,0.0,137.0,337.0,6520.0
695,36015,52565.0,12635975.0,2020-05-29,0.0,137.0,451.0,6183.0
696,36015,52565.0,12635975.0,2020-05-28,1.0,137.0,99.0,5732.0
697,36015,52565.0,12635975.0,2020-05-27,0.0,136.0,63.0,5633.0
698,36015,52565.0,12635975.0,2020-05-26,0.0,136.0,295.0,5570.0
699,36015,52565.0,12635975.0,2020-05-25,0.0,136.0,96.0,5275.0
700,36015,52565.0,12635975.0,2020-05-24,0.0,136.0,196.0,5179.0
701,36015,52565.0,12635975.0,2020-05-23,0.0,136.0,215.0,4983.0
