FIPS,State,Median_Household_Income_2018,transit_scores - population weighted averages aggregated from town/city level to county,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20
36075,NY,53745.0,33533705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,4.0,9.0,10.0,15.0,15.0,20.0,23.0,28.0,28.0,32.0,34.0,34.0,34.0,36.0,36.0,37.0
36077,NY,54321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,5.0,7.0,10.0,17.0,17.0,19.0,21.0,21.0,26.0,29.0,29.0,34.0,38.0,39.0,41.0,43.0
36079,NY,100887.0,1654425852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,5.0,12.0,31.0,31.0,82.0,84.0,94.0,111.0,131.0,144.0,167.0,167.0,207.0,216.0,252.0,283.0,314.0,345.0,402.0,427.0,456.0,487.0,494.0
36081,NY,68432.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36083,NY,71084.0,5604977882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,8.0,20.0,20.0,33.0,33.0,44.0,44.0,51.0,51.0,52.0,54.0,55.0,60.0,67.0,67.0,74.0,74.0,88.0,88.0,102.0,102.0,102.0
36085,NY,79719.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36087,NY,88960.0,2227306266.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,6.0,7.0,9.0,10.0,12.0,16.0,22.0,31.0,53.0,101.0,262.0,592.0,671.0,968.0,1197.0,1457.0,1896.0,2209.0,2511.0,2863.0,3321.0,3751.0,4289.0,4872.0,5326.0,5703.0,5990.0,6413.0,6665.0,7122.0,7477.0
36089,NY,49356.0,883699892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,8.0,12.0,13.0,23.0,34.0,39.0,43.0,52.0,61.0,61.0,61.0,78.0,82.0,82.0,82.0
36091,NY,83210.0,3382034187.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0,9.0,14.0,14.0,21.0,35.0,35.0,53.0,64.0,73.0,82.0,96.0,102.0,108.0,108.0,122.0,132.0,141.0,141.0,150.0,153.0,155.0,162.0,172.0,182.0,187.0
36093,NY,63297.0,6350573154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,5.0,14.0,14.0,14.0,32.0,32.0,44.0,55.0,62.0,66.0,72.0,76.0,80.0,85.0,93.0,101.0,110.0,117.0,128.0,138.0,145.0,149.0,167.0,191.0,194.0
