county,population,sdi_score,fpl_100_score,sing_parent_fam_score,black_score,dropout_score,no_car_score,rent_occup_score,crowding_score,nonemp_score,unemp_score,highneeds_score,hisp_score,foreignb_score,lingisol_score,percnt_ltfpl100,percnt_singlparntfly,percnt_black,percnt_dropout,percnt_hhnocar,percnt_rentoccup,percnt_crowding,percnt_nonemp,percnt_unemp,percnt_highneeds,percnt_hispanic,percnt_frgnborn,percnt_lingisol
6037,10038388,92,73,76,48,92,77,93,96,76,76,47,92,94,93,0.18210001,0.21427497,0.079867303,0.22718631,0.096534885,0.54034716,0.11811641,0.10127191,0.092867851,0.40118682,0.48238015,0.3472394,0.13744883
6039,153187,85,94,65,27,99,45,65,95,39,39,84,97,79,87,0.23543601,0.20053613,0.032254696,0.29238224,0.066428788,0.39120463,0.099376723,0.076455176,0.066547178,0.4159883,0.55647671,0.2162194,0.094487824
6041,258349,17,11,12,21,10,28,59,67,13,13,27,60,71,65,0.083339959,0.13208514,0.023925001,0.071146123,0.054268353,0.37562457,0.034301147,0.059866928,0.051864136,0.3944819,0.15821621,0.18213347,0.047795892
6043,17789,22,47,4,11,36,4,26,24,88,88,91,50,36,31,0.15054801,0.11547763,0.010793187,0.10499014,0.030496936,0.28876787,0.015112321,0.10986137,0.096302547,0.42531902,0.10135477,0.065040193,0.016746085
6045,87544,78,86,57,6,58,59,73,81,93,93,63,73,60,61,0.20382129,0.18801561,0.006145481,0.13224138,0.076050207,0.42149514,0.050592352,0.12620907,0.11476286,0.40661839,0.23637256,0.12720461,0.044066202
6047,263885,100,96,94,27,100,58,91,92,100,100,26,98,87,93,0.26132646,0.24634032,0.031653941,0.32124275,0.074782476,0.48355043,0.090343922,0.16543016,0.14000797,0.39371318,0.56927073,0.25486481,0.13203418
6049,9184,35,79,2,5,58,21,18,33,69,69,59,58,34,54,0.18764019,0.10072926,0.005117596,0.13216513,0.049933244,0.26114818,0.018424567,0.094908103,0.08436276,0.40439895,0.14645036,0.061628919,0.032843791
6051,14146,39,1,14,3,70,5,69,52,98,98,1,79,70,56,0.048731834,0.13540146,0.00417079,0.15118679,0.032001629,0.40501428,0.025275173,0.14007683,0.11987902,0.35381025,0.27301005,0.16711438,0.036689769
6053,428441,85,60,70,24,99,23,92,100,55,55,28,97,90,96,0.16994697,0.203665,0.025630133,0.29277295,0.050748792,0.50760752,0.12671249,0.085532688,0.079615839,0.39466578,0.56925923,0.30105895,0.13805203
6055,140295,47,18,31,19,77,18,67,82,39,39,62,85,82,80,0.10255135,0.1559951,0.020271571,0.16801631,0.047702752,0.40037176,0.056915991,0.076467298,0.07321953,0.40596601,0.33279163,0.23007235,0.074413061
6057,98570,13,31,6,4,5,13,22,33,74,74,83,45,35,24,0.12652698,0.11960642,0.004687024,0.061054967,0.043397654,0.27590075,0.018466568,0.10095184,0.1004193,0.41518718,0.090311453,0.06249366,0.013270559
6059,3116069,53,33,30,15,73,19,74,92,42,42,31,86,90,86,0.12846538,0.15584695,0.015466923,0.15731238,0.04831709,0.4232434,0.090745263,0.077455558,0.074618377,0.39652333,0.341616,0.30510941,0.092711866
6061,366280,13,12,12,13,4,9,30,49,53,53,67,57,54,45,0.08933378,0.13268144,0.013590695,0.059114199,0.039370719,0.29891625,0.024458127,0.084094293,0.082824625,0.407841,0.1342088,0.1051245,0.026237302
6063,18966,23,42,6,6,26,56,23,16,100,100,95,43,24,22,0.14468795,0.11999186,0.006538015,0.094678648,0.073506147,0.27686504,0.013021784,0.15576084,0.15151909,0.43124539,0.082990617,0.04455341,0.011439698
6065,2298032,71,57,55,41,85,22,49,89,95,95,54,91,80,74,0.16792691,0.18574397,0.059361227,0.19913051,0.05057263,0.35194758,0.072809882,0.130211,0.11713842,0.40272373,0.46987075,0.22009745,0.067702852
6067,1465832,81,72,75,57,60,61,80,80,91,91,43,71,74,74,0.18152376,0.21390173,0.095681496,0.133599,0.076617502,0.44583195,0.049051274,0.11949088,0.10608203,0.40046063,0.22290549,0.2044211,0.06733308
6069,57557,59,20,48,7,91,1,59,92,92,92,6,98,74,84,0.10840762,0.17739232,0.007053877,0.21982974,0.024828468,0.37329921,0.087103151,0.12226131,0.12615445,0.37675697,0.57867855,0.2033115,0.082509592
6071,2094769,89,83,85,51,89,32,68,91,93,93,18,96,78,78,0.19481345,0.22115941,0.08093828,0.21436709,0.057340983,0.40338746,0.086411916,0.12736651,0.12264007,0.38902238,0.51092124,0.2127762,0.071187079
6073,3223096,63,42,43,34,63,38,86,85,59,59,44,84,84,80,0.14471735,0.17058693,0.047477331,0.1395486,0.060733516,0.47075328,0.062239695,0.087837674,0.078270979,0.40054533,0.32918504,0.23534112,0.075409651
6075,840763,58,36,21,39,55,97,98,86,25,25,90,59,97,93,0.13244428,0.14685552,0.053378895,0.12969783,0.30486828,0.63571262,0.062617645,0.068835258,0.051530577,0.42215583,0.1529789,0.35136774,0.12389077
